img_name,prefix,kelompok,label,nucleus_shape,split,r_lobus,r_pisah_min,bridge_ratio_min,bridge_ratio_max,n_lobus,status_topologi,luas_nukleus,piks_lubang,komponen_mentah,n_saddle_signifikan
MO_419144_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,40.496913,21.260292,0.524985,0.702348,5,normal,10577,0,1,4
MO_420300_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.600518,18.027756,0.467034,0.961682,9,normal,8732,0,1,8
MO_420359_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,37.947332,35.902646,0.946118,0.966810,7,normal,7669,0,1,6
MO_421759_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,48.010416,25.179357,0.524456,0.524456,2,normal,12292,43,1,1
MO_422563_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.011362,31.827661,0.723169,0.723169,2,normal,9317,0,1,1
MO_4232_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,48.000000,,1.000000,1.000000,1,tak_pernah_pecah,10916,197,1,0
MO_423877_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.271887,43.829214,0.990001,0.990774,3,normal,8907,0,1,2
MO_424310_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,46.227697,43.139309,0.933192,0.933192,2,normal,10060,0,1,1
MO_424389_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.885527,27.784888,0.796459,0.988429,17,normal,10705,0,1,16
MO_431284_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.051248,34.828150,0.891858,0.973417,7,normal,9114,0,1,6
MO_433847_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.132096,24.839485,0.727746,0.996130,7,normal,10896,0,1,6
MO_434045_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,45.177428,43.139309,0.954886,0.991142,7,normal,10896,0,1,6
MO_434289_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.849718,15.524175,0.389568,0.953583,7,normal,12185,494,1,6
MO_435631_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,29.068884,18.973666,0.652714,0.978466,17,normal,10643,0,1,16
MO_437728_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,46.615448,44.944410,0.964153,0.971286,3,normal,10135,73,1,2
MO_439297_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,31.384710,20.396078,0.649873,0.836357,18,normal,9722,0,1,17
MO_439999_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,51.623638,,1.000000,1.000000,1,tak_pernah_pecah,11350,0,1,0
MO_441066_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,38.275318,21.633308,0.565203,0.946342,4,normal,10095,0,1,3
MO_444171_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,39.204592,34.176015,0.871735,0.910433,8,normal,7781,0,1,7
MO_447322_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.296572,23.194827,0.548386,0.923272,5,normal,9720,0,1,4
MO_448245_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,48.020829,38.275318,0.797057,0.959953,7,normal,13096,271,1,6
MO_448299_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,47.434165,0.000000,0.000000,0.000000,11,terpisah_di_nol,14166,0,2,9
MO_450401_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.057096,28.231188,0.805292,0.941754,8,normal,9446,0,1,7
MO_452441_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,39.812058,24.351591,0.611664,0.617822,4,normal,10024,0,1,3
MO_453799_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.047592,38.910153,0.925384,0.944141,8,normal,9914,0,1,7
MO_455421_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,47.507894,,1.000000,1.000000,1,tak_pernah_pecah,10424,63,1,0
MO_456994_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.863424,38.418745,0.875872,0.989813,5,normal,11449,0,1,4
MO_457419_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,46.000000,43.657760,0.949082,0.991695,14,normal,11740,0,1,13
MO_458178_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.832976,23.537205,0.606114,0.684229,7,normal,8694,53,1,6
MO_458271_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,43.416587,37.576588,0.865489,0.994414,10,normal,10356,0,1,9
MO_460255_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,45.541190,44.283180,0.972376,0.986163,3,normal,10276,0,1,2
MO_461013_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.868843,21.260292,0.507783,0.982737,5,normal,9234,0,1,4
MO_461501_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,28.178006,18.000000,0.638796,0.904787,20,normal,12339,39,1,19
MO_461638_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,48.010416,,1.000000,1.000000,1,tak_pernah_pecah,12855,0,1,0
MO_462964_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,40.112342,38.600518,0.962310,0.972589,5,normal,9194,0,1,4
MO_465710_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,49.000000,,1.000000,1.000000,1,tak_pernah_pecah,11333,0,1,0
MO_466514_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.055513,20.024984,0.555393,0.925701,9,normal,11589,0,1,8
MO_46784_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,46.486557,46.043458,0.990468,0.990468,2,normal,10632,0,1,1
MO_467924_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.217343,29.410882,0.749946,0.862829,12,normal,9751,0,1,11
MO_467997_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.426407,39.812058,0.938379,0.939267,6,normal,9104,0,1,5
MO_468147_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.481879,30.528675,0.885354,0.984745,12,normal,10992,0,1,11
MO_468506_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.846897,22.203603,0.619401,0.948478,8,normal,9683,4,1,7
MO_468776_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.000000,23.259407,0.612090,0.950652,6,normal,10024,0,1,5
MO_469644_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.566042,,1.000000,1.000000,1,tak_pernah_pecah,8949,0,1,0
MO_470658_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,44.011362,38.078866,0.865205,0.870855,4,normal,9615,0,1,3
MO_473875_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.962482,37.947332,0.949574,0.971736,7,normal,9145,0,1,6
MO_474241_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.560081,9.000000,0.227502,0.897636,5,normal,9925,0,1,4
MO_474380_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.829214,,1.000000,1.000000,1,tak_pernah_pecah,10232,0,1,0
MO_475937_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.011903,40.792156,0.970967,0.990607,4,normal,8887,0,1,3
MO_477289_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,44.271887,0.000000,0.000000,0.000000,19,terpisah_di_nol,15765,0,2,17
MO_478654_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.235342,23.853721,0.658300,0.987353,7,normal,9986,0,1,6
MO_482763_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.868843,31.384710,0.749596,0.930255,5,normal,12407,94,1,4
MO_483167_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.000000,27.459060,0.653787,0.660258,4,normal,11047,0,1,3
MO_483350_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,31.575307,20.518285,0.649821,0.776407,5,normal,10178,0,1,4
MO_485774_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,37.656341,28.301943,0.751585,0.923750,10,normal,9315,0,1,9
MO_486211_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,31.112698,22.090722,0.710023,0.983857,5,normal,7990,0,1,4
MO_486293_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,47.074409,,1.000000,1.000000,1,tak_pernah_pecah,10182,81,1,0
MO_486311_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.438351,12.727922,0.369586,0.658323,11,normal,11720,69,1,10
MO_48904_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,50.249378,,1.000000,1.000000,1,tak_pernah_pecah,11963,0,1,0
MO_489227_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,28.017851,20.223748,0.721817,0.936860,9,normal,8316,0,1,8
MO_490016_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,41.000000,36.055513,0.879403,0.981991,11,normal,10807,0,1,10
MO_490187_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.828150,17.464249,0.501441,0.853681,8,normal,9584,0,1,7
MO_490254_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.359318,29.832868,0.820501,0.991644,8,normal,9250,0,1,7
MO_492669_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.000000,33.615473,0.800368,0.912560,6,normal,12582,0,1,5
MO_496437_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,32.249031,22.803509,0.707107,0.921954,16,normal,11226,0,1,15
MO_497117_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,54.083269,,1.000000,1.000000,1,tak_pernah_pecah,13266,249,1,0
MO_497528_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,49.091751,48.301139,0.983895,0.983895,2,normal,11590,0,1,1
MO_497693_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.416587,35.341194,0.814002,0.964351,8,normal,11171,144,1,7
MO_499033_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.154478,12.083046,0.286637,0.286637,2,normal,9202,0,1,1
MO_499693_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.340053,0.000000,0.000000,0.000000,9,terpisah_di_nol,14484,0,2,7
MO_499702_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.059482,40.000000,0.951034,0.988915,6,normal,10178,0,1,5
MO_500556_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.384682,22.360680,0.503793,0.994656,10,normal,11502,0,1,9
MO_501501_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.878178,21.095023,0.572019,0.982569,10,normal,10186,0,1,9
MO_502212_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.146081,33.105891,0.804594,0.989311,8,normal,10169,0,1,7
MO_503134_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,45.967380,38.275318,0.832663,0.839455,4,normal,11816,0,1,3
MO_503447_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,45.122057,,1.000000,1.000000,1,tak_pernah_pecah,9814,56,1,0
MO_504276_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.446166,22.360680,0.566866,0.946513,10,normal,11629,0,1,9
MO_504669_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.416587,23.000000,0.529751,0.989333,4,normal,10038,333,1,3
MO_505288_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,42.154478,38.275318,0.907978,0.959800,9,normal,12421,450,1,8
MO_506372_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.812058,30.528675,0.766820,0.891955,11,normal,11069,55,1,10
MO_507386_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.190046,25.612497,0.607074,0.607074,2,normal,10879,19,1,1
MO_508461_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.600518,0.000000,0.000000,0.000000,13,terpisah_di_nol,18241,333,2,11
MO_509282_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,49.929951,,1.000000,1.000000,1,tak_pernah_pecah,10412,71,1,0
MO_509828_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,53.263496,,1.000000,1.000000,1,tak_pernah_pecah,12423,0,1,0
MO_509901_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,50.039984,,1.000000,1.000000,1,tak_pernah_pecah,11248,149,1,0
MO_512083_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,45.254834,45.000000,0.994369,0.994369,2,normal,8848,0,1,1
MO_512783_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,44.821870,27.730849,0.618690,0.983943,6,normal,11082,172,1,5
MO_513345_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.011626,18.788294,0.436819,0.993220,9,normal,11294,253,1,8
MO_516376_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.600518,30.528675,0.790888,0.991575,7,normal,8176,0,1,6
MO_51728_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,46.518813,,1.000000,1.000000,1,tak_pernah_pecah,9652,298,1,0
MO_519360_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,48.795492,48.010416,0.983911,0.989232,3,normal,10117,0,1,2
MO_519764_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,30.479501,21.000000,0.688988,0.971610,14,normal,10224,0,1,13
MO_51985_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,35.805028,26.000000,0.726155,0.814264,14,normal,11626,151,1,13
MO_520421_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,37.589892,24.758837,0.658657,0.658657,3,normal,9948,0,1,2
MO_521046_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.587563,18.681542,0.484134,0.933303,8,normal,9661,0,1,7
MO_521254_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,28.653098,14.866069,0.518829,0.977830,9,normal,10254,0,1,8
MO_52244_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.657760,42.520583,0.973952,0.973952,2,normal,9567,406,1,1
MO_526325_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.047592,,1.000000,1.000000,1,tak_pernah_pecah,7895,0,1,0
MO_527472_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,38.013156,33.000000,0.868121,0.868121,2,normal,9176,0,1,1
MO_52909_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,46.173586,34.014703,0.736670,0.736670,2,normal,11643,36,1,1
MO_529368_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.011626,38.275318,0.889883,0.894427,4,normal,10649,273,1,3
MO_53142_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.458839,32.249031,0.817283,0.942809,8,normal,9826,0,1,7
MO_533376_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,38.897301,33.241540,0.854598,0.970143,5,normal,8993,0,1,4
MO_533874_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,47.010637,44.944410,0.956048,0.961946,3,normal,9598,0,1,2
MO_536614_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.407207,29.732137,0.669534,0.706748,5,normal,13323,0,1,4
MO_539418_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,45.000000,40.804412,0.906765,0.916246,3,normal,11702,0,1,2
MO_541213_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.051248,24.331050,0.623054,0.983803,10,normal,10438,58,1,9
MO_542286_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,30.413813,22.203603,0.730050,0.960293,10,normal,9914,0,1,9
MO_542415_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,49.769469,42.544095,0.854823,0.892258,11,normal,12515,0,1,10
MO_544030_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.296572,39.560081,0.935302,0.941260,4,normal,9481,0,1,3
MO_54457_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.985711,14.317821,0.409248,0.728729,6,normal,8939,0,1,5
MO_545901_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.046487,41.000000,0.952459,0.961762,4,normal,10102,0,1,3
MO_546759_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,49.335586,31.622777,0.640973,0.646716,3,normal,10518,0,1,2
MO_547080_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.046487,36.359318,0.844652,0.844652,3,normal,10809,41,1,2
MO_547178_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,49.010203,,1.000000,1.000000,1,tak_pernah_pecah,10688,280,1,0
MO_547845_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,37.696154,28.861739,0.765641,0.993292,8,normal,7724,0,1,7
MO_548509_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.109610,34.132096,0.830271,0.965683,4,normal,9366,0,1,3
MO_551683_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,27.658633,12.000000,0.433861,0.983524,12,normal,8367,0,1,11
MO_551759_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.045431,14.142136,0.321081,0.989897,10,normal,12771,18,1,9
MO_552414_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,50.089919,47.381431,0.945927,0.945927,3,normal,12928,0,1,2
MO_55283_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,47.539457,,1.000000,1.000000,1,tak_pernah_pecah,9892,0,1,0
MO_55488_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,35.000000,31.048349,0.887096,0.897161,5,normal,8663,0,1,4
MO_554917_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,45.694639,41.725292,0.913133,0.913133,2,normal,12898,0,1,1
MO_556585_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.013156,31.384710,0.825628,0.923735,6,normal,9082,0,1,5
MO_556657_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.345564,29.966648,0.824493,0.992020,5,normal,9341,0,1,4
MO_557875_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,44.181444,17.029386,0.385442,0.983730,6,normal,11277,0,1,5
MO_557970_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.266615,38.078866,0.880098,0.917540,4,normal,10128,82,1,3
MO_558349_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,45.177428,33.941125,0.751285,0.828805,5,normal,12483,57,1,4
MO_560988_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.846897,20.615528,0.575099,0.989438,4,normal,8097,0,1,3
MO_562773_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,45.343136,,1.000000,1.000000,1,tak_pernah_pecah,9229,0,1,0
MO_563214_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.357337,38.288379,0.972840,0.980441,4,normal,9761,0,1,3
MO_56427_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.769553,21.000000,0.571125,0.988843,8,normal,9804,0,1,7
MO_567498_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.182521,34.409301,0.835532,0.992008,4,normal,8496,0,1,3
MO_571951_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,46.486557,,1.000000,1.000000,1,tak_pernah_pecah,10149,0,1,0
MO_573001_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,42.426407,33.955854,0.800347,0.818196,7,normal,10170,0,1,6
MO_573622_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,37.483330,34.234486,0.913326,0.929164,5,normal,8574,0,1,4
MO_574035_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,33.015148,21.213203,0.642529,0.891345,11,normal,10920,0,1,10
MO_574980_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.416587,43.139309,0.993614,0.993614,2,normal,10329,0,1,1
MO_578103_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.000000,23.430749,0.689140,0.986501,13,normal,10655,0,1,12
MO_578642_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.654227,,1.000000,1.000000,1,tak_pernah_pecah,10584,0,1,0
MO_579851_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.863424,33.241540,0.757842,0.778145,6,normal,10215,0,1,5
MO_581079_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,40.607881,30.870698,0.760214,0.937721,5,normal,12433,0,1,4
MO_581325_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,47.381431,46.324939,0.977702,0.997547,4,normal,10484,0,1,3
MO_584194_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,32.893768,18.027756,0.548060,0.974727,15,normal,10400,0,1,14
MO_586209_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.928498,25.495098,0.729923,0.960277,4,normal,9424,0,1,3
MO_586282_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,47.265209,23.086793,0.488452,0.488452,2,normal,12925,393,1,1
MO_586452_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,38.483763,,1.000000,1.000000,1,tak_pernah_pecah,7714,0,1,0
MO_588078_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.657760,43.011626,0.985200,0.995530,5,normal,9930,0,2,4
MO_589643_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.288379,30.528675,0.797335,0.889533,10,normal,12333,0,1,9
MO_590262_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,31.048349,20.808652,0.670202,0.960852,10,normal,9831,0,1,9
MO_597225_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.204592,24.041631,0.613235,0.613235,2,normal,9941,0,1,1
MO_597286_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,49.040799,45.000000,0.917603,0.917603,2,normal,12504,0,1,1
MO_5979_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.048752,0.000000,0.000000,0.000000,14,terpisah_di_nol,14219,0,2,12
MO_598200_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,43.462628,42.438190,0.976429,0.984797,5,normal,10592,0,1,4
MO_600892_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,31.906112,23.537205,0.737702,0.991120,15,normal,10734,129,1,14
MO_601397_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.496575,29.732137,0.814656,0.954285,6,normal,8011,0,1,5
MO_60168_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.579338,32.015621,0.751905,0.804016,4,normal,11317,105,1,3
MO_603091_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.109610,39.849718,0.969353,0.997334,7,normal,8489,0,1,6
MO_604786_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.593269,30.364453,0.730033,0.746862,5,normal,11344,0,1,4
MO_604912_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.674242,23.430749,0.638888,0.910084,10,normal,11493,0,1,9
MO_606564_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,50.159745,,1.000000,1.000000,1,tak_pernah_pecah,10356,0,1,0
MO_606587_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,47.539457,15.652476,0.329252,0.439227,6,normal,12248,0,1,5
MO_606897_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,50.695167,,1.000000,1.000000,1,tak_pernah_pecah,10018,252,1,0
MO_607749_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.880783,39.293765,0.938229,0.962525,5,normal,11754,0,1,4
MO_608407_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,46.957428,44.407207,0.945691,0.954521,4,normal,11102,0,1,3
MO_609525_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,47.095647,16.124515,0.342378,0.342378,2,normal,11908,46,1,1
MO_609867_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,28.000000,19.104973,0.682320,0.728431,8,normal,7364,0,1,7
MO_61107_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,45.453273,,1.000000,1.000000,1,tak_pernah_pecah,10801,0,1,0
MO_611239_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.418745,26.248809,0.683229,0.989443,9,normal,10148,0,1,8
MO_612867_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.014703,19.697716,0.579094,0.981242,12,normal,11872,55,1,11
MO_613573_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.962482,37.121422,0.928907,0.928907,2,normal,8338,65,1,1
MO_61548_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.693137,23.259407,0.651649,0.792429,8,normal,12012,97,1,7
MO_61631_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.014703,19.697716,0.579094,0.986074,13,normal,10939,0,1,12
MO_616416_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.510562,33.241540,0.936103,0.971032,10,normal,8983,0,1,9
