i,fr,sudut,p1,p2,galat,nyambung,f_badan,puncak_rel_badan,saddle_rel_badan,r_sel,luas_sel,st_gabung,br_gabung
516,0.7046132987819689,3.1949285388513635,pbcseg_final_v1\MO_772460_ccrop_mask.png,pbcseg_final_v1\MO_100695_ccrop_mask.png,,True,0.10472412789454551,0.5238227218271837,0.41909859393263815,76.83749084919418,37262,terpisah_di_nol,0.0
517,0.9208027595648562,2.837801200853053,pbcseg_final_v1\MO_228669_ccrop_mask.png,pbcseg_final_v1\MO_444848_ccrop_mask.png,,True,0.28764915648306316,0.7359347797189639,0.4482856232359007,79.05694150420949,34775,terpisah_di_nol,0.0
518,0.9453133977526152,1.577667367087106,pbcseg_final_v1\MO_123180_ccrop_mask.png,pbcseg_final_v1\LY_130316_ccrop_mask.png,,True,0.32453630871461875,0.5681803191292394,0.24364401041462058,73.87827826905551,23817,terpisah_di_nol,0.0
519,0.9317502954450803,0.8148506353197198,pbcseg_final_v1\LY_923038_ccrop_mask.png,pbcseg_final_v1\MO_526870_ccrop_mask.png,,True,0.21134157134803955,0.5514688838175181,0.3401273124694786,79.0,29458,normal,0.024154307519818494
544,0.7887805693805443,6.148087143848817,pbcseg_final_v1\LY_57617_ccrop_mask.png,pbcseg_final_v1\MO_884136_ccrop_mask.png,,True,0.1893477408980611,0.7794974618834051,0.5901497209853439,64.41273166075166,21462,terpisah_di_nol,0.0
545,0.9721962734958873,0.4297218918452069,pbcseg_final_v1\MO_715604_ccrop_mask.png,pbcseg_final_v1\LY_81076_ccrop_mask.png,,False,0.0,0.0,0.0,63.953107821277925,13601,normal,0.806225774829855
546,0.7210181963860476,3.8992456025208297,pbcseg_final_v1\LY_607326_ccrop_mask.png,pbcseg_final_v1\MO_634829_ccrop_mask.png,,True,0.07571316976876029,0.8580825907126168,0.7823694209438565,56.0357029044876,24385,terpisah_di_nol,0.0
547,0.8039161048815157,4.987295856696025,pbcseg_final_v1\MO_2733_ccrop_mask.png,pbcseg_final_v1\LY_833948_ccrop_mask.png,,True,0.1901483107818644,0.7642477793374702,0.5740994685556059,82.80700453464067,40627,terpisah_di_nol,0.0
548,0.9586763970271783,6.164778585988041,pbcseg_final_v1\LY_905003_ccrop_mask.png,pbcseg_final_v1\MO_321941_ccrop_mask.png,,True,0.6173386558664039,0.9081089200167256,0.2907702641503217,62.0,26223,terpisah_di_nol,0.0
549,0.8416666044699705,3.538741087410964,pbcseg_final_v1\LY_986779_ccrop_mask.png,pbcseg_final_v1\LY_758422_ccrop_mask.png,,True,0.463486869254989,0.97546195841559,0.5119750891606011,47.20169488482379,14995,terpisah_di_nol,0.0
550,0.7056125860758364,5.841707458785375,pbcseg_final_v1\MO_842297_ccrop_mask.png,pbcseg_final_v1\LY_696243_ccrop_mask.png,,True,0.08211424433705275,0.7324908342478477,0.6503765899107949,75.71657678474378,37955,terpisah_di_nol,0.0
551,0.7344234664257502,1.988213422231939,pbcseg_final_v1\LY_707158_ccrop_mask.png,pbcseg_final_v1\LY_198818_ccrop_mask.png,,True,0.11106992322405936,0.7755843109348276,0.6645143877107683,49.8196748283246,13018,terpisah_di_nol,0.0
536,0.7716288533294163,2.9260694060653236,pbcseg_final_v1\MO_499693_ccrop_mask.png,pbcseg_final_v1\LY_562164_ccrop_mask.png,,True,0.05963902778327283,0.6558689445004374,0.5962299167171646,68.9492567037528,25563,terpisah_di_nol,0.0
537,0.9058835607546284,4.217052558889192,pbcseg_final_v1\LY_528736_ccrop_mask.png,pbcseg_final_v1\MO_500556_ccrop_mask.png,,True,0.12366249084949055,0.5684791943967429,0.4448167035472524,75.53806987208503,29603,terpisah_di_nol,0.0
538,0.7559260935615939,3.054574250856645,pbcseg_final_v1\LY_650769_ccrop_mask.png,pbcseg_final_v1\LY_599020_ccrop_mask.png,,True,0.24382853303298035,0.8964994925855706,0.6526709595525902,49.24428900898052,14612,normal,0.028295591748714637
539,0.8365333914293464,0.7157195197438777,pbcseg_final_v1\LY_488343_ccrop_mask.png,pbcseg_final_v1\MO_450401_ccrop_mask.png,,True,0.0768152471156528,0.5322384697378502,0.4554232226221973,71.42128534267638,22308,normal,0.05439282932204212
540,0.7141926048708246,4.43441186825821,pbcseg_final_v1\MO_807936_ccrop_mask.png,pbcseg_final_v1\LY_519097_ccrop_mask.png,,True,0.04059543635518046,0.8119087271036078,0.7713132907484274,55.08175741568164,22882,terpisah_di_nol,0.0
541,0.9317372328832324,5.584026390177417,pbcseg_final_v1\MO_928388_ccrop_mask.png,pbcseg_final_v1\MO_246991_ccrop_mask.png,,True,0.6701219890598239,0.978126812470577,0.308004823410753,61.0,34642,terpisah_di_nol,0.0
542,0.7691402702834711,0.8764384773074123,pbcseg_final_v1\LY_268736_ccrop_mask.png,pbcseg_final_v1\MO_83718_ccrop_mask.png,,True,0.38579052228657484,0.709707020824927,0.32391649853835214,58.249463516842795,24234,terpisah_di_nol,0.0
543,0.8024910691515309,2.436949056601755,pbcseg_final_v1\MO_385446_ccrop_mask.png,pbcseg_final_v1\MO_834548_ccrop_mask.png,,True,0.2716690263038182,0.9590073459171907,0.6873383196133726,75.1065909225016,40883,terpisah_di_nol,0.0
552,0.8156901470071974,0.975349291434921,pbcseg_final_v1\LY_981098_ccrop_mask.png,pbcseg_final_v1\MO_30511_ccrop_mask.png,,True,0.11220655943819084,0.6783426699654501,0.5661361105272593,68.59300255857006,24896,normal,0.02630668208823282
553,0.8178860869642061,1.3725086648684435,pbcseg_final_v1\MO_452917_ccrop_mask.png,pbcseg_final_v1\MO_748904_ccrop_mask.png,,True,0.11374581812599188,0.9906836842686368,0.8769378661426449,68.8839603971781,37523,terpisah_di_nol,0.0
554,0.7165579873184574,4.296448726089792,pbcseg_final_v1\LY_299709_ccrop_mask.png,pbcseg_final_v1\LY_607326_ccrop_mask.png,,True,0.206146629608647,0.9666118773327681,0.760465247724121,45.34313619501854,13042,normal,0.026870460745022952
555,0.8831795687763413,1.9921642883044446,pbcseg_final_v1\LY_349836_ccrop_mask.png,pbcseg_final_v1\MO_89346_ccrop_mask.png,,True,0.2964033750097389,0.7054055872431569,0.40900221223341804,73.55270219373317,29612,terpisah_di_nol,0.0
556,0.9274657399567212,5.998234601757374,pbcseg_final_v1\MO_258001_ccrop_mask.png,pbcseg_final_v1\LY_414119_ccrop_mask.png,,True,0.6474228987208152,0.6774041662806496,0.029981267559834456,66.70832032063167,31091,terpisah_di_nol,0.0
557,0.8334165761075334,2.3547513557555115,pbcseg_final_v1\LY_534632_ccrop_mask.png,pbcseg_final_v1\LY_462086_ccrop_mask.png,,True,0.30477685183921116,0.9419753278341079,0.6371984759948968,46.8187996428785,14876,terpisah_di_nol,0.0
558,0.8727247190285703,5.0687908946656846,pbcseg_final_v1\LY_744989_ccrop_mask.png,pbcseg_final_v1\LY_962298_ccrop_mask.png,,True,0.8927823167277711,0.9432899439553817,0.05050762722761054,44.27188724235731,16694,terpisah_di_nol,0.0
559,0.8079714679907417,4.852418551175575,pbcseg_final_v1\LY_365740_ccrop_mask.png,pbcseg_final_v1\MO_171455_ccrop_mask.png,,True,0.26039494753282233,0.7753277658357919,0.5149328183029696,59.413803110051795,25991,terpisah_di_nol,0.0
568,0.90974394984286,5.0897479576833256,pbcseg_final_v1\MO_357657_ccrop_mask.png,pbcseg_final_v1\MO_207089_ccrop_mask.png,,True,0.08060988105420505,0.7291334582194028,0.6485235771651977,61.71709649683789,26934,normal,0.02370227315699886
569,0.869214275421778,3.670996117459313,pbcseg_final_v1\MO_379315_ccrop_mask.png,pbcseg_final_v1\LY_81076_ccrop_mask.png,,True,0.22746966138010266,0.600832755431992,0.3733630940518894,70.71067811865476,26280,terpisah_di_nol,0.0
570,0.9191998192265458,6.196826514796972,pbcseg_final_v1\LY_751218_ccrop_mask.png,pbcseg_final_v1\LY_642004_ccrop_mask.png,,True,0.30380573275607703,0.6328320808573173,0.3290263481012403,61.465437442517235,19232,normal,0.07362101738323104
571,0.723579043954921,0.13895451235390066,pbcseg_final_v1\MO_765056_ccrop_mask.png,pbcseg_final_v1\LY_776689_ccrop_mask.png,,True,0.11130253803717012,0.6627135046075259,0.5514109665703558,70.9365914038728,28685,terpisah_di_nol,0.0
572,0.7956869565498863,2.9562336256271498,pbcseg_final_v1\LY_659167_ccrop_mask.png,pbcseg_final_v1\MO_85774_ccrop_mask.png,,True,0.05211309339702553,0.5768305550963679,0.5247174616993424,74.54528824815154,28567,terpisah_di_nol,0.0
573,0.9337766573421351,0.5006139565640069,pbcseg_final_v1\LY_75762_ccrop_mask.png,pbcseg_final_v1\MO_600892_ccrop_mask.png,,True,0.30080258478134414,0.5950220555050008,0.29421947072365656,76.0,30322,terpisah_di_nol,0.0
574,0.9707051430252052,0.5202188787175743,pbcseg_final_v1\LY_95557_ccrop_mask.png,pbcseg_final_v1\LY_34151_ccrop_mask.png,,True,0.5034744731583575,0.9318641804578056,0.4283897072994481,51.19570294468082,18833,normal,0.02281583237981377
575,0.830515735059059,3.2363716773282247,pbcseg_final_v1\MO_973825_ccrop_mask.png,pbcseg_final_v1\MO_727663_ccrop_mask.png,,True,0.3159161044698122,0.9976245116499791,0.6817084071801669,56.22277118748239,25999,terpisah_di_nol,0.0
560,0.7743232441350469,0.7897850280691554,pbcseg_final_v1\MO_548871_ccrop_mask.png,pbcseg_final_v1\MO_702940_ccrop_mask.png,,True,0.05744482343445712,0.7262110921320126,0.6687662686975555,86.31338250816034,43329,normal,0.02315584223237446
561,0.7845050120820558,1.7651745594102615,pbcseg_final_v1\MO_819505_ccrop_mask.png,pbcseg_final_v1\LY_736101_ccrop_mask.png,,True,0.036742552183599085,0.5056308461285027,0.4688882939449036,85.86617494683223,30681,terpisah_di_nol,0.0
562,0.8062613486592709,4.648375817929691,pbcseg_final_v1\MO_974962_ccrop_mask.png,pbcseg_final_v1\LY_322720_ccrop_mask.png,,True,0.20277565379420112,0.9685834224029679,0.7658077686087668,57.0087712549569,31252,terpisah_di_nol,0.0
563,0.7964294399762768,0.13700078447746664,pbcseg_final_v1\MO_552828_ccrop_mask.png,pbcseg_final_v1\MO_581079_ccrop_mask.png,,True,0.3195035841802613,0.6931178623683136,0.3736142781880524,69.6419413859206,38048,terpisah_di_nol,0.0
564,0.7603159376687663,3.6544756649537145,pbcseg_final_v1\MO_952489_ccrop_mask.png,pbcseg_final_v1\MO_833433_ccrop_mask.png,,True,0.29711189112439673,0.966054032584661,0.6689421414602643,67.60177512462228,27977,terpisah_di_nol,0.0
565,0.83103864521559,1.37053639189603,pbcseg_final_v1\MO_444171_ccrop_mask.png,pbcseg_final_v1\MO_611333_ccrop_mask.png,,True,0.2103670640813288,0.8120280900737579,0.601661025992429,67.0,31060,terpisah_di_nol,0.0
566,0.8917526856152496,3.866126336950078,pbcseg_final_v1\MO_352633_ccrop_mask.png,pbcseg_final_v1\LY_47439_ccrop_mask.png,,True,0.20182969547653154,0.6562322799917848,0.4544025845152533,63.8200595424354,19876,normal,0.030082841879809342
567,0.8191300161880621,5.430115304316052,pbcseg_final_v1\LY_693776_ccrop_mask.png,pbcseg_final_v1\LY_338197_ccrop_mask.png,,True,0.38313083028574285,0.9067833157760702,0.5236524854903274,51.31276644267,17363,normal,0.03569153051241249
584,0.8807881927711763,5.681945478389592,pbcseg_final_v1\LY_869994_ccrop_mask.png,pbcseg_final_v1\MO_903914_ccrop_mask.png,,True,0.24963785967682287,0.5508587152826645,0.3012208556058416,68.3593446428504,22279,terpisah_di_nol,0.0
585,0.9074413441424591,5.129944649022854,pbcseg_final_v1\MO_756261_ccrop_mask.png,pbcseg_final_v1\MO_504276_ccrop_mask.png,,True,0.27834910721711525,0.8202260058282367,0.5418768986111214,79.2464510246358,38532,terpisah_di_nol,0.0
586,0.9078599588097513,4.170586466605912,pbcseg_final_v1\MO_832241_ccrop_mask.png,pbcseg_final_v1\LY_600174_ccrop_mask.png,,True,0.16822650886306637,0.6866501799327493,0.518423671069683,69.06518659932803,30244,terpisah_di_nol,0.0
587,0.7732802150130652,2.236822656776438,pbcseg_final_v1\MO_200691_ccrop_mask.png,pbcseg_final_v1\MO_675551_ccrop_mask.png,,True,0.3105466645794169,0.9174632752247573,0.6069166106453404,80.39900496896712,41552,terpisah_di_nol,0.0
588,0.7276401814295271,1.92924461207402,pbcseg_final_v1\LY_961135_ccrop_mask.png,pbcseg_final_v1\LY_196753_ccrop_mask.png,,True,0.22298824387414987,0.8919529754965995,0.6689647316224496,42.5440947723653,10799,normal,0.029260286799032642
589,0.8090367389288168,3.8342034180243028,pbcseg_final_v1\MO_813846_ccrop_mask.png,pbcseg_final_v1\MO_401220_ccrop_mask.png,,True,0.35100791845367585,0.9225153021812813,0.5715073837276055,60.207972893961475,27844,terpisah_di_nol,0.0
590,0.879877202707516,3.738101073153194,pbcseg_final_v1\LY_586901_ccrop_mask.png,pbcseg_final_v1\LY_839729_ccrop_mask.png,,True,0.4069628477341755,0.9953112531487276,0.5883484054145521,43.86342439892262,16839,terpisah_di_nol,0.0
591,0.7685424195878701,0.10152033859070028,pbcseg_final_v1\LY_358166_ccrop_mask.png,pbcseg_final_v1\MO_913449_ccrop_mask.png,,True,0.21195452549247534,0.5954748741677136,0.38352034867523827,71.16881339463234,33498,terpisah_di_nol,0.0
576,0.7198226946243569,1.2865197791283545,pbcseg_final_v1\LY_387243_ccrop_mask.png,pbcseg_final_v1\LY_752828_ccrop_mask.png,,True,0.23275887784692068,0.9581018649775551,0.7253429871306344,49.49747468305833,15435,terpisah_di_nol,0.0
577,0.7709009393597266,3.865710986005174,pbcseg_final_v1\LY_962298_ccrop_mask.png,pbcseg_final_v1\MO_104742_ccrop_mask.png,,True,0.06368198932094338,0.848356926696707,0.7846749373757637,55.036351623268054,26874,terpisah_di_nol,0.0
578,0.7462691073772874,4.66220755613174,pbcseg_final_v1\LY_776045_ccrop_mask.png,pbcseg_final_v1\MO_739789_ccrop_mask.png,,True,0.2752980565474952,0.9897746264248671,0.714476569877372,57.38466694161429,23010,terpisah_di_nol,0.0
579,0.8600072754052335,4.289460761115913,pbcseg_final_v1\MO_617263_ccrop_mask.png,pbcseg_final_v1\LY_637341_ccrop_mask.png,,True,0.20784606028602112,0.6964926710427946,0.48864661075677346,70.0,24375,terpisah_di_nol,0.0
580,0.8055104822404634,5.938894024861178,pbcseg_final_v1\MO_14801_ccrop_mask.png,pbcseg_final_v1\MO_485774_ccrop_mask.png,,True,0.14227887767284367,0.7919581149491288,0.6496792372762851,86.64871608973787,46358,terpisah_di_nol,0.0
581,0.8237753988960897,5.54579956191872,pbcseg_final_v1\LY_527440_ccrop_mask.png,pbcseg_final_v1\MO_103089_ccrop_mask.png,,True,0.3378797897464541,0.9342220930095881,0.596342303263134,54.0,18750,terpisah_di_nol,0.0
582,0.7240056745517179,1.3431973478241197,pbcseg_final_v1\LY_696961_ccrop_mask.png,pbcseg_final_v1\LY_879256_ccrop_mask.png,,True,0.19104970420884362,0.9120474099014948,0.7209977056926512,47.095647357266465,13521,terpisah_di_nol,0.0
583,0.8814266654196032,4.729059257550842,pbcseg_final_v1\MO_317584_ccrop_mask.png,pbcseg_final_v1\MO_852132_ccrop_mask.png,,True,0.12170059324875525,0.8624977907359475,0.7407971974871922,70.7248188403477,37192,terpisah_di_nol,0.0
592,0.8799427235843588,5.476851425594343,pbcseg_final_v1\MO_963169_ccrop_mask.png,pbcseg_final_v1\MO_29749_ccrop_mask.png,,True,0.36162089406626674,0.9040680592709774,0.5424471652047107,76.32168761236873,45381,terpisah_di_nol,0.0
593,0.7402974771328377,2.8930528193323255,pbcseg_final_v1\LY_834838_ccrop_mask.png,pbcseg_final_v1\MO_308226_ccrop_mask.png,,True,0.15890643274840735,0.7742910481330227,0.6153846153846154,65.0,28812,terpisah_di_nol,0.0
594,0.956733859126794,1.5244479671937006,pbcseg_final_v1\MO_927827_ccrop_mask.png,pbcseg_final_v1\LY_25363_ccrop_mask.png,,True,0.5878521103218036,0.824333198744251,0.23648108842244747,66.18912297349165,26414,terpisah_di_nol,0.0
595,0.7286596109619236,4.544935432722011,pbcseg_final_v1\MO_702281_ccrop_mask.png,pbcseg_final_v1\MO_436409_ccrop_mask.png,,True,0.14325772464913908,0.7965114733860738,0.6532537487369346,82.86132994346639,37720,terpisah_di_nol,0.0
596,0.9306232250202795,1.645761271393782,pbcseg_final_v1\LY_355226_ccrop_mask.png,pbcseg_final_v1\LY_565758_ccrop_mask.png,,True,0.5548547273273207,0.9647286592468789,0.40987393191955823,48.79549159502341,16173,terpisah_di_nol,0.0
597,0.9278077476841803,1.1002974395154048,pbcseg_final_v1\MO_436409_ccrop_mask.png,pbcseg_final_v1\MO_659792_ccrop_mask.png,,True,0.5479876404545837,0.9545454545454546,0.4065578140908709,66.0,35789,terpisah_di_nol,0.0
598,0.7040730520410298,0.6307008855258228,pbcseg_final_v1\MO_448293_ccrop_mask.png,pbcseg_final_v1\MO_6446_ccrop_mask.png,,True,0.17246843339570916,0.9053574604251852,0.732889027029476,72.00694410957877,31808,terpisah_di_nol,0.0
599,0.8444817377623921,0.13346303743210997,pbcseg_final_v1\LY_69259_ccrop_mask.png,pbcseg_final_v1\MO_2733_ccrop_mask.png,,True,0.10979032705778849,0.5868181622577436,0.4770278351999552,75.0,32152,terpisah_di_nol,0.0
600,0.7337481126090278,0.20400728498885737,pbcseg_final_v1\LY_199868_ccrop_mask.png,pbcseg_final_v1\MO_457419_ccrop_mask.png,,True,0.0,0.0,0.0,79.88116173416608,35043,terpisah_di_nol,0.0
601,0.8742272126424526,1.5728692275788894,pbcseg_final_v1\LY_925672_ccrop_mask.png,pbcseg_final_v1\MO_405929_ccrop_mask.png,,True,0.18344501456799706,0.5650239619364181,0.3815789473684211,76.0,30006,terpisah_di_nol,0.0
602,0.8531372680399016,0.2499402791715576,pbcseg_final_v1\MO_649150_ccrop_mask.png,pbcseg_final_v1\MO_192236_ccrop_mask.png,,True,0.26011692396887715,0.7658061083263209,0.5056891843574437,79.32212806020776,42325,terpisah_di_nol,0.0
603,0.91022066527554,4.658828973840556,pbcseg_final_v1\MO_225079_ccrop_mask.png,pbcseg_final_v1\MO_437529_ccrop_mask.png,,True,0.3327517973787229,0.9720121873246714,0.6392603899459486,72.11102550927978,39281,terpisah_di_nol,0.0
604,0.9053029250439955,0.13950616766994167,pbcseg_final_v1\MO_216533_ccrop_mask.png,pbcseg_final_v1\MO_621225_ccrop_mask.png,,True,0.5452103959323702,0.9295441289049698,0.38433373297259976,61.84658438426491,34446,terpisah_di_nol,0.0
605,0.820193969906881,3.3249371434409705,pbcseg_final_v1\LY_562164_ccrop_mask.png,pbcseg_final_v1\MO_330695_ccrop_mask.png,,True,0.19207379710311767,0.6478236306198257,0.45574983351670806,70.21395872616783,29093,terpisah_di_nol,0.0
606,0.7941128839539637,0.11931339343245509,pbcseg_final_v1\LY_359031_ccrop_mask.png,pbcseg_final_v1\MO_689589_ccrop_mask.png,,True,0.18917147567765075,0.9617896061342199,0.7726181304565691,50.47771785649585,21370,normal,0.023408229439226113
607,0.7763544952402273,0.5856287789857125,pbcseg_final_v1\MO_253182_ccrop_mask.png,pbcseg_final_v1\MO_84571_ccrop_mask.png,,True,0.3147888355817637,0.9946461050813059,0.6798572694995422,77.41446893184762,41397,terpisah_di_nol,0.0
608,0.7884627704830406,0.2431814846272421,pbcseg_final_v1\MO_997225_ccrop_mask.png,pbcseg_final_v1\LY_299340_ccrop_mask.png,,True,0.08563769709841473,0.527625607759097,0.44198791066068227,85.28774824088158,35333,normal,0.02450715406979359
609,0.927025698553053,3.0822265976347984,pbcseg_final_v1\MO_314702_ccrop_mask.png,pbcseg_final_v1\LY_875657_ccrop_mask.png,,True,0.31817761347356655,0.6361846451917696,0.3180070317182031,67.88225099390856,26061,terpisah_di_nol,0.0
610,0.7207665321234044,0.3066884581000438,pbcseg_final_v1\MO_220143_ccrop_mask.png,pbcseg_final_v1\LY_400910_ccrop_mask.png,,True,0.12113076578421361,0.6292963251267437,0.50816555934253,75.96051605933177,27270,terpisah_di_nol,0.0
611,0.8596231010453249,2.5951473764410253,pbcseg_final_v1\MO_574035_ccrop_mask.png,pbcseg_final_v1\LY_829659_ccrop_mask.png,,True,0.1556491251666986,0.6047343504954484,0.44908522532874984,73.24616030891995,28771,terpisah_di_nol,0.0
612,0.8373045286676064,2.194957539016262,pbcseg_final_v1\LY_819068_ccrop_mask.png,pbcseg_final_v1\LY_54448_ccrop_mask.png,,True,0.24344035168511802,0.8408128758141322,0.5973725241290142,47.16990566028302,14448,normal,0.0271763212599322
613,0.8059716100461445,0.01509704065778304,pbcseg_final_v1\LY_384251_ccrop_mask.png,pbcseg_final_v1\MO_372222_ccrop_mask.png,,True,0.12092098915363977,0.5926447275338459,0.4717237383802061,76.84399781375251,33730,normal,0.023570226039551584
614,0.8733343644458265,0.5636762195763457,pbcseg_final_v1\MO_406508_ccrop_mask.png,pbcseg_final_v1\MO_229532_ccrop_mask.png,,True,0.10494065636169625,0.6914158783069944,0.5864752219452981,78.43468620451031,37567,terpisah_di_nol,0.0
615,0.7018931984316502,0.21356604820637978,pbcseg_final_v1\LY_785608_ccrop_mask.png,pbcseg_final_v1\MO_721856_ccrop_mask.png,,True,0.006572595259747218,0.5002332478218234,0.4936606525620762,86.6083136886985,31520,terpisah_di_nol,0.0
624,0.9208331387743789,5.10441083387326,pbcseg_final_v1\MO_338834_ccrop_mask.png,pbcseg_final_v1\MO_417623_ccrop_mask.png,,True,0.34275128824054185,0.6570924355517587,0.3143411473112168,84.52810183601665,37201,terpisah_di_nol,0.0
625,0.8372209412783541,1.9915043819631602,pbcseg_final_v1\LY_193211_ccrop_mask.png,pbcseg_final_v1\LY_810594_ccrop_mask.png,,True,0.38866818767683436,0.9501678752188598,0.5614996875420255,51.92301994298868,17461,terpisah_di_nol,0.0
626,0.7675013533471166,1.4312685658853883,pbcseg_final_v1\LY_764506_ccrop_mask.png,pbcseg_final_v1\LY_550491_ccrop_mask.png,,True,0.2469377357836733,0.9398346262340173,0.692896890450344,43.41658669218482,12708,terpisah_di_nol,0.0
627,0.709833259169994,5.709039857186386,pbcseg_final_v1\LY_562157_ccrop_mask.png,pbcseg_final_v1\MO_699279_ccrop_mask.png,,True,0.0,0.0,0.0,77.4919350642375,30542,normal,0.062017367294604234
628,0.7516463735728671,3.163432499689258,pbcseg_final_v1\MO_745810_ccrop_mask.png,pbcseg_final_v1\LY_832775_ccrop_mask.png,,True,0.025261011641927653,0.46164627578982725,0.4363852641478996,80.49844718999243,26259,terpisah_di_nol,0.0
629,0.962600706634354,2.8665483893533077,pbcseg_final_v1\MO_85698_ccrop_mask.png,pbcseg_final_v1\MO_51985_ccrop_mask.png,,False,0.0,0.0,0.0,70.51950084905593,20217,normal,0.5625571866355403
630,0.8758033418524485,4.1452513345923565,pbcseg_final_v1\MO_181047_ccrop_mask.png,pbcseg_final_v1\LY_485238_ccrop_mask.png,,True,0.17509802770797353,0.5474322195269042,0.3723341918189307,79.30952023559341,27377,terpisah_di_nol,0.0
631,0.7705118159178278,0.5451179701011072,pbcseg_final_v1\MO_657432_ccrop_mask.png,pbcseg_final_v1\LY_211339_ccrop_mask.png,,True,0.12517052156382943,0.7308114770499387,0.6056409554861093,78.77182237323191,30897,terpisah_di_nol,0.0
640,0.8563414802802299,1.7984268749112027,pbcseg_final_v1\LY_954369_ccrop_mask.png,pbcseg_final_v1\MO_362118_ccrop_mask.png,,True,0.41338756333431786,0.946595825158429,0.5332082618241111,60.53924347066124,24822,normal,0.023557142371577276
641,0.9421941886909349,1.271324524768747,pbcseg_final_v1\MO_613852_ccrop_mask.png,pbcseg_final_v1\LY_51625_ccrop_mask.png,,True,0.5056766703050614,0.5866128507310286,0.08093618042596729,69.8927750200262,30819,terpisah_di_nol,0.0
642,0.8409531807407236,4.3929977141405505,pbcseg_final_v1\MO_159321_ccrop_mask.png,pbcseg_final_v1\LY_273418_ccrop_mask.png,,True,0.15166092644138732,0.6025033169488105,0.4508423905074232,77.15568676384133,27557,terpisah_di_nol,0.0
643,0.7504614938490639,1.2277525170355994,pbcseg_final_v1\MO_56423_ccrop_mask.png,pbcseg_final_v1\MO_256427_ccrop_mask.png,,True,0.10693459125451374,0.7225272080002293,0.6155926167457155,78.10889834071403,30943,terpisah_di_nol,0.0
644,0.8175102670418039,3.419614509595664,pbcseg_final_v1\LY_640533_ccrop_mask.png,pbcseg_final_v1\LY_404823_ccrop_mask.png,,True,0.19853760750811122,0.7353675210498318,0.5368299135417206,54.817880294662984,16674,terpisah_di_nol,0.0
645,0.7577255610884065,5.311736806903108,pbcseg_final_v1\MO_466891_ccrop_mask.png,pbcseg_final_v1\MO_409991_ccrop_mask.png,,True,0.30113009136047214,0.9732847666506547,0.6721546752901826,65.76473218982953,39610,terpisah_di_nol,0.0
646,0.8040840323275704,5.35272503209889,pbcseg_final_v1\LY_414639_ccrop_mask.png,pbcseg_final_v1\LY_323391_ccrop_mask.png,,True,0.1525426877889192,0.850712770543085,0.6981700827541658,48.46648326421054,14117,terpisah_di_nol,0.0
647,0.8639289331397281,5.744475629553062,pbcseg_final_v1\LY_219603_ccrop_mask.png,pbcseg_final_v1\LY_291851_ccrop_mask.png,,True,0.4302758683099978,0.9317164969387232,0.5014406286287254,49.25444142409901,16327,terpisah_di_nol,0.0
632,0.9510690500679848,1.0453642944536228,pbcseg_final_v1\LY_530877_ccrop_mask.png,pbcseg_final_v1\MO_149116_ccrop_mask.png,,True,0.3285000151459049,0.6433511063358898,0.3148510911899849,67.0,25426,terpisah_di_nol,0.0
633,0.8505243980494077,0.11006995353363543,pbcseg_final_v1\MO_455421_ccrop_mask.png,pbcseg_final_v1\MO_600210_ccrop_mask.png,,True,0.3005434284522411,0.655554777357089,0.3550113489048479,79.32212806020776,46091,terpisah_di_nol,0.0
634,0.9584044369636064,4.457851612059815,pbcseg_final_v1\LY_294345_ccrop_mask.png,pbcseg_final_v1\MO_275440_ccrop_mask.png,,True,0.15923730058745886,0.4445697823717301,0.28533248178427123,73.68174807915459,24484,terpisah_di_nol,0.0
635,0.7577403872935902,5.215040278833911,pbcseg_final_v1\MO_832660_ccrop_mask.png,pbcseg_final_v1\LY_875873_ccrop_mask.png,,True,0.19508495226913755,0.8080732463136449,0.6129882940445073,64.35060217278468,21785,terpisah_di_nol,0.0
636,0.7458064963258274,4.3532082564872026,pbcseg_final_v1\LY_107981_ccrop_mask.png,pbcseg_final_v1\LY_13652_ccrop_mask.png,,True,0.11536741349009776,0.7735849056603774,0.6582174921702796,53.0,15269,terpisah_di_nol,0.0
637,0.7648305693937194,1.9127671766609609,pbcseg_final_v1\MO_149181_ccrop_mask.png,pbcseg_final_v1\LY_273042_ccrop_mask.png,,True,0.20967444915191683,0.8175255625344235,0.6078511133825067,62.96824596572466,27014,terpisah_di_nol,0.0
638,0.9238679377523096,4.111834671328017,pbcseg_final_v1\LY_483585_ccrop_mask.png,pbcseg_final_v1\MO_103089_ccrop_mask.png,,True,0.48710181025382265,0.8747831432763143,0.38768133302249164,60.876925020897694,23640,terpisah_di_nol,0.0
639,0.9299022012670366,3.305430756622216,pbcseg_final_v1\LY_545090_ccrop_mask.png,pbcseg_final_v1\LY_386792_ccrop_mask.png,,True,0.47834636029883765,0.9387755102040817,0.460429149905244,49.0,16251,terpisah_di_nol,0.0
616,0.7239130323450996,4.131188917691894,pbcseg_final_v1\MO_894356_ccrop_mask.png,pbcseg_final_v1\MO_762412_ccrop_mask.png,,True,0.22425317013849716,0.9555593082152609,0.7313061380767637,65.86349520030045,29146,terpisah_di_nol,0.0
