img_name,prefix,kelompok,label,nucleus_shape,split,r_lobus,r_pisah,bridge_ratio,n_lobus,status_topologi,luas_nukleus,piks_lubang,komponen_mentah,tau,rho
LY_955445_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,39.293765,,1.000000,1,tak_pernah_pecah,6250,0,1,4,0.5
LY_95557_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,43.829214,,1.000000,1,tak_pernah_pecah,7376,0,1,4,0.5
LY_956038_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-indented,train,37.443290,,1.000000,1,tak_pernah_pecah,6313,0,1,4,0.5
LY_95668_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,41.109610,,1.000000,1,tak_pernah_pecah,6255,0,1,4,0.5
LY_959755_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,38.183766,,1.000000,1,tak_pernah_pecah,6422,0,1,4,0.5
LY_961135_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,33.955854,,1.000000,1,tak_pernah_pecah,4677,0,1,4,0.5
LY_961250_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,33.615473,,1.000000,1,tak_pernah_pecah,4775,0,1,4,0.5
LY_961642_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-indented,train,36.055513,,1.000000,1,tak_pernah_pecah,6967,0,1,4,0.5
LY_962298_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,irregular,train,39.051248,,1.000000,1,tak_pernah_pecah,6551,0,1,4,0.5
LY_962746_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,39.661064,,1.000000,1,tak_pernah_pecah,6293,0,1,4,0.5
LY_962901_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,41.773197,,1.000000,1,tak_pernah_pecah,6164,0,1,4,0.5
LY_965360_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,34.000000,,1.000000,1,tak_pernah_pecah,4996,0,1,4,0.5
LY_969163_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-indented,train,38.013156,,1.000000,1,tak_pernah_pecah,6309,0,1,4,0.5
LY_970253_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-indented,train,42.426407,,1.000000,1,tak_pernah_pecah,7216,0,1,4,0.5
LY_971498_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,35.440090,,1.000000,1,tak_pernah_pecah,4885,0,1,4,0.5
LY_971588_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,40.792156,,1.000000,1,tak_pernah_pecah,6093,0,1,4,0.5
LY_974002_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,41.436699,,1.000000,1,tak_pernah_pecah,6370,0,1,4,0.5
LY_974550_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,39.051248,,1.000000,1,tak_pernah_pecah,6284,0,1,4,0.5
LY_978489_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,42.520583,,1.000000,1,tak_pernah_pecah,6736,0,1,4,0.5
LY_981098_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,38.013156,,1.000000,1,tak_pernah_pecah,5802,0,1,4,0.5
LY_98404_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,45.880279,,1.000000,1,tak_pernah_pecah,7963,0,1,4,0.5
LY_985583_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,37.576588,,1.000000,1,tak_pernah_pecah,5427,0,1,4,0.5
LY_986779_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,37.643060,,1.000000,1,tak_pernah_pecah,5954,0,1,4,0.5
LY_989262_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,38.118237,,1.000000,1,tak_pernah_pecah,5495,0,1,4,0.5
LY_990177_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,33.970576,,1.000000,1,tak_pernah_pecah,4170,0,1,4,0.5
LY_996704_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,42.520583,,1.000000,1,tak_pernah_pecah,7022,0,1,4,0.5
LY_99706_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,40.706265,,1.000000,1,tak_pernah_pecah,5685,0,1,4,0.5
LY_998918_ccrop.jpg,LY,Z_non_neutrofil,Lymphocyte,unsegmented-round,train,37.947332,,1.000000,1,tak_pernah_pecah,6050,0,1,4,0.5
MO_100695_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,37.121422,18.110770,0.487879,2,normal,10753,53,1,4,0.5
MO_102400_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,37.589892,,1.000000,1,tak_pernah_pecah,9575,0,1,4,0.5
MO_103756_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.011626,,1.000000,1,tak_pernah_pecah,9305,0,1,4,0.5
MO_104431_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.059482,,1.000000,1,tak_pernah_pecah,10559,0,1,4,0.5
MO_104441_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,47.759816,,1.000000,1,tak_pernah_pecah,11393,0,1,4,0.5
MO_104451_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,46.754679,,1.000000,1,tak_pernah_pecah,12549,0,1,4,0.5
MO_104742_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,43.139309,,1.000000,1,tak_pernah_pecah,9879,0,1,4,0.5
MO_107333_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,46.690470,,1.000000,1,tak_pernah_pecah,10204,0,1,4,0.5
MO_108531_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.000000,17.691806,0.453636,2,normal,12542,0,1,4,0.5
MO_111681_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,segmented-bilobed,train,32.649655,2.236068,0.068487,2,normal,10545,0,1,4,0.5
MO_111777_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.384682,,1.000000,1,tak_pernah_pecah,10978,0,1,4,0.5
MO_111934_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.623226,,1.000000,1,tak_pernah_pecah,8859,0,1,4,0.5
MO_112339_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.948684,,1.000000,1,tak_pernah_pecah,8846,0,1,4,0.5
MO_113269_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.078866,22.825424,0.599425,2,normal,10467,0,1,4,0.5
MO_114341_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,48.166378,,1.000000,1,tak_pernah_pecah,13068,82,1,4,0.5
MO_115896_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,49.244289,,1.000000,1,tak_pernah_pecah,12476,0,1,4,0.5
MO_116471_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.048752,,1.000000,1,tak_pernah_pecah,10878,0,1,4,0.5
MO_116903_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,40.496913,,1.000000,1,tak_pernah_pecah,10823,0,2,4,0.5
MO_119086_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,30.413813,20.099751,0.660876,2,normal,9015,0,1,4,0.5
MO_119666_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,54.451814,,1.000000,1,tak_pernah_pecah,20429,0,1,4,0.5
MO_122086_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,50.566788,,1.000000,1,tak_pernah_pecah,11613,0,1,4,0.5
MO_122877_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,38.948684,,1.000000,1,tak_pernah_pecah,10208,53,1,4,0.5
MO_125756_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,45.694639,,1.000000,1,tak_pernah_pecah,10875,0,1,4,0.5
MO_125852_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,40.024992,30.413813,0.759871,2,normal,12479,416,1,4,0.5
MO_128218_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.249138,,1.000000,1,tak_pernah_pecah,9614,0,1,4,0.5
MO_12960_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,40.024992,,1.000000,1,tak_pernah_pecah,11134,10,1,4,0.5
MO_133271_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.931765,,1.000000,1,tak_pernah_pecah,9819,0,1,4,0.5
MO_133444_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,40.311289,,1.000000,1,tak_pernah_pecah,8429,0,1,4,0.5
MO_134596_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.359318,,1.000000,1,tak_pernah_pecah,9985,0,1,4,0.5
MO_134722_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,50.209561,,1.000000,1,tak_pernah_pecah,11196,36,1,4,0.5
MO_134963_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,30.364453,26.000000,0.856264,2,normal,9705,0,1,4,0.5
MO_136404_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.985711,,1.000000,1,tak_pernah_pecah,10486,218,1,4,0.5
MO_137267_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.055513,,1.000000,1,tak_pernah_pecah,7306,0,1,4,0.5
MO_139617_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,48.000000,,1.000000,1,tak_pernah_pecah,12383,747,1,4,0.5
MO_140180_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,31.304952,16.552945,0.528764,3,normal,11658,0,1,4,0.5
MO_142730_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.832976,24.166092,0.622309,2,normal,8662,1,1,4,0.5
MO_143031_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.693137,27.658633,0.774901,2,normal,9187,0,1,4,0.5
MO_144054_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,48.010416,,1.000000,1,tak_pernah_pecah,10612,165,1,4,0.5
MO_144468_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,44.911023,,1.000000,1,tak_pernah_pecah,9927,0,1,4,0.5
MO_145212_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.340053,,1.000000,1,tak_pernah_pecah,11338,0,1,4,0.5
MO_14626_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,40.311289,,1.000000,1,tak_pernah_pecah,7659,0,1,4,0.5
MO_148236_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.204592,,1.000000,1,tak_pernah_pecah,9111,0,1,4,0.5
MO_148503_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,37.202150,,1.000000,1,tak_pernah_pecah,9945,0,1,4,0.5
MO_148895_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,26.925824,,1.000000,1,tak_pernah_pecah,9758,0,1,4,0.5
MO_149116_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,32.649655,21.633308,0.662589,2,normal,10626,0,1,4,0.5
MO_149181_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.303753,,1.000000,1,tak_pernah_pecah,9607,10,1,4,0.5
MO_149761_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.051248,,1.000000,1,tak_pernah_pecah,10385,0,1,4,0.5
MO_149989_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,39.824616,,1.000000,1,tak_pernah_pecah,10954,0,1,4,0.5
MO_1524_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,46.000000,,1.000000,1,tak_pernah_pecah,9358,0,1,4,0.5
MO_153378_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,55.217751,,1.000000,1,tak_pernah_pecah,11740,0,1,4,0.5
MO_153516_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.000000,,1.000000,1,tak_pernah_pecah,9640,0,1,4,0.5
MO_154383_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,44.045431,,1.000000,1,tak_pernah_pecah,10693,0,1,4,0.5
MO_157821_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,37.336309,20.000000,0.535672,2,normal,10219,0,1,4,0.5
MO_159213_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,52.697249,,1.000000,1,tak_pernah_pecah,11033,0,1,4,0.5
MO_159321_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,segmented-bilobed,train,33.541020,14.212670,0.423740,2,normal,10202,40,1,4,0.5
MO_162174_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.355339,,1.000000,1,tak_pernah_pecah,12744,0,1,4,0.5
MO_163591_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,37.121422,13.601471,0.366405,2,normal,10374,117,1,4,0.5
MO_168211_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.185646,,1.000000,1,tak_pernah_pecah,10858,0,1,4,0.5
MO_168402_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.470768,,1.000000,1,tak_pernah_pecah,12486,246,1,4,0.5
MO_168549_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,45.607017,,1.000000,1,tak_pernah_pecah,12236,0,1,4,0.5
MO_168818_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,28.653098,19.697716,0.687455,2,normal,10636,0,1,4,0.5
MO_168917_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,44.654227,,1.000000,1,tak_pernah_pecah,12136,0,1,4,0.5
MO_168925_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,28.160256,18.384776,0.652863,3,normal,9277,0,1,4,0.5
MO_169657_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.829214,,1.000000,1,tak_pernah_pecah,9909,0,1,4,0.5
MO_170993_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,32.893768,23.345235,0.709716,2,normal,9862,296,1,4,0.5
MO_172354_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.908997,22.360680,0.509251,2,normal,11909,74,1,4,0.5
MO_174318_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,33.526109,,1.000000,1,tak_pernah_pecah,8739,0,1,4,0.5
MO_174547_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.221541,,1.000000,1,tak_pernah_pecah,8535,0,1,4,0.5
MO_177234_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,51.623638,,1.000000,1,tak_pernah_pecah,11052,0,1,4,0.5
MO_181661_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,35.805028,,1.000000,1,tak_pernah_pecah,12751,0,2,4,0.5
MO_181748_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.846897,,1.000000,1,tak_pernah_pecah,10239,0,1,4,0.5
MO_183236_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,46.615448,,1.000000,1,tak_pernah_pecah,11025,0,1,4,0.5
MO_183270_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.761226,,1.000000,1,tak_pernah_pecah,10314,0,1,4,0.5
MO_183392_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.102154,,1.000000,1,tak_pernah_pecah,11956,0,1,4,0.5
MO_184578_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.000000,24.596748,0.702764,2,normal,8557,0,1,4,0.5
MO_186489_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,47.296934,,1.000000,1,tak_pernah_pecah,9687,0,1,4,0.5
MO_187065_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.227830,,1.000000,1,tak_pernah_pecah,12107,0,1,4,0.5
MO_18877_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.400549,27.802878,0.763804,2,normal,9176,0,1,4,0.5
MO_189358_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.829214,,1.000000,1,tak_pernah_pecah,10124,103,1,4,0.5
MO_192236_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,42.154478,,1.000000,1,tak_pernah_pecah,10288,0,1,4,0.5
MO_192551_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,28.600699,10.630146,0.371674,3,normal,10152,0,1,4,0.5
MO_19376_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.205263,20.396078,0.596285,2,normal,8537,0,1,4,0.5
MO_194219_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.000000,,1.000000,1,tak_pernah_pecah,8846,0,1,4,0.5
MO_194646_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,22.022716,0.000000,0.000000,3,terpisah_di_nol,8570,129,4,4,0.5
MO_196453_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,44.000000,,1.000000,1,tak_pernah_pecah,7933,0,1,4,0.5
MO_196497_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.324358,,1.000000,1,tak_pernah_pecah,11551,0,1,4,0.5
MO_198926_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.000000,,1.000000,1,tak_pernah_pecah,7564,0,1,4,0.5
MO_200691_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,44.922155,,1.000000,1,tak_pernah_pecah,10096,0,1,4,0.5
MO_201026_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,47.853944,,1.000000,1,tak_pernah_pecah,11656,0,1,4,0.5
MO_205404_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.379240,,1.000000,1,tak_pernah_pecah,11547,0,1,4,0.5
MO_20821_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,30.000000,15.231546,0.507718,2,normal,11799,0,1,4,0.5
MO_208213_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,44.654227,,1.000000,1,tak_pernah_pecah,9333,0,1,4,0.5
MO_208335_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,30.413813,17.000000,0.558957,2,normal,10012,0,1,4,0.5
MO_209550_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,51.400389,,1.000000,1,tak_pernah_pecah,11495,44,1,4,0.5
MO_210928_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,30.232433,17.888544,0.591700,3,normal,10400,0,1,4,0.5
MO_212295_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,30.000000,21.377558,0.712585,3,normal,10902,156,1,4,0.5
MO_212554_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,45.607017,,1.000000,1,tak_pernah_pecah,12090,47,1,4,0.5
MO_212567_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.283180,,1.000000,1,tak_pernah_pecah,10383,293,1,4,0.5
MO_212604_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,32.015621,18.788294,0.586848,2,normal,9495,0,1,4,0.5
MO_213319_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.013156,,1.000000,1,tak_pernah_pecah,8350,0,1,4,0.5
MO_214064_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,52.801515,,1.000000,1,tak_pernah_pecah,13848,0,1,4,0.5
MO_214087_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.183766,26.076810,0.682929,2,normal,11513,0,1,4,0.5
MO_215092_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,31.827661,14.866069,0.467080,2,normal,9960,0,1,4,0.5
MO_216533_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,45.188494,,1.000000,1,tak_pernah_pecah,10482,0,1,4,0.5
MO_216731_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,segmented-bilobed,train,33.286634,22.472205,0.675112,2,normal,9528,70,1,4,0.5
MO_217158_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.654227,,1.000000,1,tak_pernah_pecah,10176,0,1,4,0.5
MO_217246_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.102154,,1.000000,1,tak_pernah_pecah,10019,0,1,4,0.5
MO_217315_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.400483,,1.000000,1,tak_pernah_pecah,8034,0,1,4,0.5
MO_21733_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.011903,,1.000000,1,tak_pernah_pecah,8269,0,1,4,0.5
MO_220143_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.235342,19.000000,0.524350,2,normal,12105,0,1,4,0.5
MO_2221_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.000000,0.000000,0.000000,2,terpisah_di_nol,15301,0,2,4,0.5
MO_222303_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,54.000000,,1.000000,1,tak_pernah_pecah,14634,0,1,4,0.5
MO_223296_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,33.734256,,1.000000,1,tak_pernah_pecah,8998,0,1,4,0.5
MO_225079_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.000000,,1.000000,1,tak_pernah_pecah,9490,176,1,4,0.5
MO_225218_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,27.459060,,1.000000,1,tak_pernah_pecah,7620,0,1,4,0.5
MO_226318_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.174066,,1.000000,1,tak_pernah_pecah,10604,0,1,4,0.5
MO_226484_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,42.544095,,1.000000,1,tak_pernah_pecah,10007,0,1,4,0.5
MO_229532_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.468296,,1.000000,1,tak_pernah_pecah,7745,85,1,4,0.5
MO_230324_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,36.055513,,1.000000,1,tak_pernah_pecah,10413,0,1,4,0.5
MO_231316_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.832976,,1.000000,1,tak_pernah_pecah,8472,0,1,4,0.5
MO_23282_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,45.177428,,1.000000,1,tak_pernah_pecah,9481,0,1,4,0.5
MO_234193_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.416587,,1.000000,1,tak_pernah_pecah,10607,0,1,4,0.5
MO_235578_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,40.311289,,1.000000,1,tak_pernah_pecah,8973,0,1,4,0.5
MO_23768_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.655447,,1.000000,1,tak_pernah_pecah,10766,0,1,4,0.5
MO_23775_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.462628,,1.000000,1,tak_pernah_pecah,10335,0,1,4,0.5
MO_237869_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.078866,,1.000000,1,tak_pernah_pecah,10252,0,1,4,0.5
MO_238063_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.608988,16.000000,0.449325,3,normal,10000,0,1,4,0.5
MO_238900_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,48.764741,,1.000000,1,tak_pernah_pecah,11984,0,1,4,0.5
MO_239521_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.104524,,1.000000,1,tak_pernah_pecah,10992,0,1,4,0.5
MO_242489_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,40.012498,,1.000000,1,tak_pernah_pecah,8963,0,1,4,0.5
MO_246781_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,29.274562,11.045361,0.377302,2,normal,9473,0,1,4,0.5
MO_248568_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.941821,,1.000000,1,tak_pernah_pecah,9542,0,1,4,0.5
MO_248587_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,34.058773,23.345235,0.685440,2,normal,9228,0,1,4,0.5
MO_250099_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,48.052055,,1.000000,1,tak_pernah_pecah,13654,712,1,4,0.5
MO_25182_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,43.011626,,1.000000,1,tak_pernah_pecah,8954,0,1,4,0.5
MO_25276_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.470768,0.000000,0.000000,3,terpisah_di_nol,23601,0,2,4,0.5
MO_253182_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,48.083261,,1.000000,1,tak_pernah_pecah,11560,0,1,4,0.5
MO_254452_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,50.447993,,1.000000,1,tak_pernah_pecah,12974,101,1,4,0.5
MO_255233_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.183766,0.000000,0.000000,3,terpisah_di_nol,23041,0,2,4,0.5
MO_255241_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,37.643060,,1.000000,1,tak_pernah_pecah,8892,0,1,4,0.5
MO_255406_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,38.910153,,1.000000,1,tak_pernah_pecah,10905,0,1,4,0.5
MO_256430_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,45.891176,,1.000000,1,tak_pernah_pecah,11128,0,1,4,0.5
