img_name,idx,luas,lebar_maks,aspek,jarak_saddle
EO_793941_ccrop.jpg,2,7,2.8284271247461903,0.8749999999999998,19.4164878389476
EO_810194_ccrop.jpg,1,255,12.649110640673518,1.5937499999999998,12.0
EO_821444_ccrop.jpg,1,1071,27.784887978899608,1.3873056994818656,3.605551275463989
EO_823852_ccrop.jpg,1,51,4.47213595499958,2.5499999999999994,3.605551275463989
EO_813331_ccrop.jpg,1,10,2.0,2.5,11.180339887498949
EO_817196_ccrop.jpg,1,317,14.142135623730951,1.5849999999999997,20.0
EO_817876_ccrop.jpg,1,1182,27.202941017470888,1.597297297297297,3.605551275463989
EO_81933_ccrop.jpg,1,61,5.656854249492381,1.9062499999999996,4.123105625617661
EO_81933_ccrop.jpg,2,34,5.656854249492381,1.0624999999999998,20.615528128088304
EO_824657_ccrop.jpg,1,9,2.8284271247461903,1.1249999999999998,36.40054944640259
EO_825368_ccrop.jpg,1,8,2.8284271247461903,0.9999999999999998,36.40054944640259
EO_834175_ccrop.jpg,1,126,8.94427190999916,1.5749999999999997,4.0
EO_837323_ccrop.jpg,1,14,2.8284271247461903,1.7499999999999996,11.045361017187261
EO_837323_ccrop.jpg,2,28,4.0,1.75,29.068883707497267
EO_828135_ccrop.jpg,1,12,2.8284271247461903,1.4999999999999998,
EO_829157_ccrop.jpg,1,1639,32.55764119219941,1.5462264150943397,2.0
EO_830728_ccrop.jpg,1,1,2.0,0.25,22.80350850198276
EO_830728_ccrop.jpg,2,1,2.0,0.25,21.400934559032695
EO_830728_ccrop.jpg,3,1,2.0,0.25,20.0
EO_830728_ccrop.jpg,4,1,2.0,0.25,18.601075237738275
EO_830728_ccrop.jpg,5,51,4.47213595499958,2.5499999999999994,3.0
EO_830892_ccrop.jpg,1,16,4.0,1.0,29.068883707497267
EO_848297_ccrop.jpg,1,678,18.973665961010276,1.8833333333333333,3.0
EO_848622_ccrop.jpg,1,188,11.313708498984761,1.4687499999999998,10.0
EO_851094_ccrop.jpg,1,77,7.211102550927978,1.480769230769231,6.324555320336759
EO_859399_ccrop.jpg,1,149,6.0,4.138888888888889,5.830951894845301
EO_854840_ccrop.jpg,1,57,4.0,3.5625,4.242640687119285
EO_854840_ccrop.jpg,2,1,2.0,0.25,34.40930106817051
EO_854840_ccrop.jpg,3,2,2.0,0.5,35.805027579936315
EO_854840_ccrop.jpg,4,4,2.0,1.0,37.8021163428716
EO_856061_ccrop.jpg,1,213,8.94427190999916,2.6624999999999996,2.8284271247461903
EO_863461_ccrop.jpg,1,74,7.211102550927978,1.4230769230769234,3.605551275463989
EO_863461_ccrop.jpg,2,9,2.0,2.25,13.152946437965905
EO_863461_ccrop.jpg,3,6,2.0,1.5,22.02271554554524
EO_863461_ccrop.jpg,4,5,2.0,1.25,28.071337695236398
EO_873315_ccrop.jpg,1,111,5.656854249492381,3.468749999999999,1.4142135623730951
EO_876019_ccrop.jpg,1,286,12.0,1.9861111111111112,1.0
EO_86737_ccrop.jpg,1,1,2.0,0.25,19.6468827043885
EO_86737_ccrop.jpg,2,2,2.0,0.5,17.46424919657298
EO_86737_ccrop.jpg,3,5,2.0,1.25,13.152946437965905
EO_883435_ccrop.jpg,1,9,2.0,2.25,44.04543109109048
EO_883435_ccrop.jpg,2,246,10.0,2.46,2.0
EO_892101_ccrop.jpg,1,30,4.0,1.875,
EO_897164_ccrop.jpg,1,9,2.0,2.25,1.0
EO_902051_ccrop.jpg,1,182,11.661903789690601,1.338235294117647,3.0
EO_902051_ccrop.jpg,2,2,2.0,0.5,17.08800749063506
EO_902051_ccrop.jpg,3,1,2.0,0.25,19.6468827043885
EO_902377_ccrop.jpg,1,119,7.211102550927978,2.2884615384615388,45.39823785126467
EO_902893_ccrop.jpg,1,137,8.246211251235321,2.014705882352941,2.8284271247461903
EO_910349_ccrop.jpg,1,1,2.0,0.25,7.810249675906654
EO_910349_ccrop.jpg,2,1,2.0,0.25,9.899494936611665
EO_910349_ccrop.jpg,3,1,2.0,0.25,12.041594578792296
EO_910349_ccrop.jpg,4,1,2.0,0.25,14.212670403551895
EO_913350_ccrop.jpg,1,114,6.0,3.1666666666666665,11.704699910719626
EO_918881_ccrop.jpg,1,2,2.0,0.5,10.0
EO_918881_ccrop.jpg,2,7,2.0,1.75,6.0
EO_926339_ccrop.jpg,1,1,2.0,0.25,
EO_929125_ccrop.jpg,1,25,4.0,1.5625,2.23606797749979
EO_93417_ccrop.jpg,1,89,4.0,5.5625,7.211102550927978
EO_938091_ccrop.jpg,1,1092,31.304951684997057,1.114285714285714,2.0
EO_940288_ccrop.jpg,1,53,4.0,3.3125,6.082762530298219
EO_950521_ccrop.jpg,1,501,15.620499351813308,2.0532786885245904,8.246211251235321
EO_960665_ccrop.jpg,1,122,8.246211251235321,1.7941176470588236,7.0710678118654755
EO_968484_ccrop.jpg,1,1,2.0,0.25,14.212670403551895
EO_968484_ccrop.jpg,2,1,2.0,0.25,12.806248474865697
EO_968484_ccrop.jpg,3,23,2.8284271247461903,2.8749999999999996,2.23606797749979
EO_990083_ccrop.jpg,1,180,10.198039027185569,1.730769230769231,2.8284271247461903
EO_995461_ccrop.jpg,1,1,2.0,0.25,35.84689665786984
EO_996964_ccrop.jpg,1,543,14.142135623730951,2.7149999999999994,7.615773105863909
LY_165111_ccrop.jpg,1,906,24.413111231467404,1.5201342281879198,
LY_165111_ccrop.jpg,2,1,2.0,0.25,
LY_399314_ccrop.jpg,1,1,2.0,0.25,
LY_609104_ccrop.jpg,1,77,4.0,4.8125,
LY_844729_ccrop.jpg,1,6,2.0,1.5,
LY_844729_ccrop.jpg,2,1,2.0,0.25,
LY_844729_ccrop.jpg,3,1,2.0,0.25,
LY_844729_ccrop.jpg,4,2,2.0,0.5,
LY_844729_ccrop.jpg,5,5,2.0,1.25,
LY_905003_ccrop.jpg,1,49,4.47213595499958,2.4499999999999997,
MO_100695_ccrop.jpg,1,53,7.211102550927978,1.0192307692307694,91.0
MO_114341_ccrop.jpg,1,82,10.0,0.82,28.231188426986208
MO_122877_ccrop.jpg,1,33,6.0,0.9166666666666666,26.92582403567252
MO_122877_ccrop.jpg,2,20,4.0,1.25,34.058772731852805
MO_125852_ccrop.jpg,1,416,16.0,1.625,13.0
MO_12960_ccrop.jpg,1,1,2.0,0.25,27.65863337187866
MO_12960_ccrop.jpg,2,5,2.0,1.25,29.068883707497267
MO_12960_ccrop.jpg,3,4,2.0,1.0,33.24154027718932
MO_134722_ccrop.jpg,1,36,6.0,1.0,
MO_136404_ccrop.jpg,1,218,15.231546211727817,0.939655172413793,8.0
MO_149181_ccrop.jpg,1,10,2.8284271247461903,1.2499999999999998,16.278820596099706
MO_139617_ccrop.jpg,1,350,19.697715603592208,0.9020618556701032,10.0
MO_139617_ccrop.jpg,2,119,11.313708498984761,0.9296874999999998,30.4138126514911
MO_139617_ccrop.jpg,3,278,18.439088914585774,0.8176470588235294,45.967379738244816
MO_142730_ccrop.jpg,1,1,2.0,0.25,24.166091947189145
MO_144054_ccrop.jpg,1,79,8.94427190999916,0.9874999999999998,38.47076812334269
MO_144054_ccrop.jpg,2,86,8.94427190999916,1.0749999999999997,18.601075237738275
MO_159321_ccrop.jpg,1,40,5.656854249492381,1.2499999999999998,9.219544457292887
MO_170993_ccrop.jpg,1,296,15.620499351813308,1.213114754098361,7.280109889280518
MO_172354_ccrop.jpg,1,37,7.211102550927978,0.7115384615384617,81.21576201698781
MO_172354_ccrop.jpg,2,37,7.211102550927978,0.7115384615384617,43.56604182158393
MO_194646_ccrop.jpg,1,128,7.211102550927978,2.4615384615384617,
MO_163591_ccrop.jpg,1,61,8.94427190999916,0.7624999999999998,81.41252974819048
MO_163591_ccrop.jpg,2,56,8.0,0.875,28.635642126552707
MO_168402_ccrop.jpg,1,95,10.0,0.95,78.44743462982075
MO_168402_ccrop.jpg,2,92,10.198039027185569,0.8846153846153847,26.92582403567252
MO_168402_ccrop.jpg,3,32,6.0,0.8888888888888888,41.182520563948
MO_168402_ccrop.jpg,4,27,5.656854249492381,0.8437499999999998,11.704699910719626
MO_189358_ccrop.jpg,1,37,6.324555320336759,0.9249999999999998,
MO_189358_ccrop.jpg,2,66,8.0,1.03125,
MO_216731_ccrop.jpg,1,70,5.656854249492381,2.1874999999999996,8.48528137423857
MO_212554_ccrop.jpg,1,25,5.656854249492381,0.7812499999999998,11.180339887498949
MO_212554_ccrop.jpg,2,22,5.656854249492381,0.6874999999999999,12.083045973594572
MO_212567_ccrop.jpg,1,293,13.416407864998739,1.6277777777777775,19.209372712298546
MO_209550_ccrop.jpg,1,44,7.211102550927978,0.8461538461538463,
MO_212295_ccrop.jpg,1,29,5.656854249492381,0.9062499999999998,8.54400374531753
MO_212295_ccrop.jpg,2,127,11.661903789690601,0.9338235294117647,9.219544457292887
MO_225079_ccrop.jpg,1,83,10.0,0.83,
MO_225079_ccrop.jpg,2,93,10.0,0.93,
MO_229532_ccrop.jpg,1,85,8.246211251235321,1.25,16.1245154965971
MO_250099_ccrop.jpg,1,712,28.42534080710379,0.8811881188118812,16.0
MO_254452_ccrop.jpg,1,101,10.0,1.01,
MO_262081_ccrop.jpg,1,89,10.198039027185569,0.8557692307692308,
MO_264354_ccrop.jpg,1,473,17.88854381999832,1.4781249999999997,15.620499351813308
MO_269575_ccrop.jpg,1,19,4.0,1.1875,80.06247560499239
MO_271165_ccrop.jpg,1,32,5.656854249492381,0.9999999999999998,
MO_302771_ccrop.jpg,1,161,10.770329614269007,1.387931034482759,60.207972893961475
MO_325431_ccrop.jpg,1,64,8.94427190999916,0.7999999999999998,33.54101966249684
MO_325431_ccrop.jpg,2,103,10.770329614269007,0.8879310344827587,8.06225774829855
MO_327883_ccrop.jpg,1,52,8.0,0.8125,
MO_3281_ccrop.jpg,1,6,2.0,1.5,
MO_332386_ccrop.jpg,1,404,21.2602916254693,0.8938053097345131,21.18962010041709
MO_342486_ccrop.jpg,1,17,4.47213595499958,0.8499999999999999,49.49747468305833
MO_345587_ccrop.jpg,1,3,2.0,0.75,21.540659228538015
MO_345969_ccrop.jpg,1,109,4.47213595499958,5.449999999999999,19.1049731745428
MO_350301_ccrop.jpg,1,69,8.94427190999916,0.8624999999999998,12.206555615733702
MO_351284_ccrop.jpg,1,71,8.94427190999916,0.8874999999999998,17.029386365926403
MO_351284_ccrop.jpg,2,69,8.246211251235321,1.0147058823529411,18.027756377319946
MO_355224_ccrop.jpg,1,62,8.0,0.96875,
MO_357283_ccrop.jpg,1,196,14.422205101855956,0.9423076923076924,20.248456731316587
MO_357657_ccrop.jpg,1,82,2.8284271247461903,10.249999999999998,16.0312195418814
MO_357657_ccrop.jpg,2,1,2.0,0.25,15.0
MO_357657_ccrop.jpg,3,61,8.94427190999916,0.7624999999999998,15.297058540778355
MO_362651_ccrop.jpg,1,235,16.1245154965971,0.9038461538461541,12.36931687685298
MO_363564_ccrop.jpg,1,381,20.396078054371138,0.9158653846153847,29.068883707497267
MO_372197_ccrop.jpg,1,11,2.8284271247461903,1.3749999999999998,
MO_383141_ccrop.jpg,1,1,2.0,0.25,
MO_405929_ccrop.jpg,1,1,2.0,0.25,19.209372712298546
MO_394238_ccrop.jpg,1,111,10.770329614269007,0.956896551724138,91.41115905621152
MO_394238_ccrop.jpg,2,34,5.656854249492381,1.0624999999999998,97.14422267947796
MO_394238_ccrop.jpg,3,37,5.656854249492381,1.1562499999999998,68.62215385719105
MO_412460_ccrop.jpg,1,114,10.0,1.14,18.788294228055936
MO_413052_ccrop.jpg,1,55,8.0,0.859375,51.24451190127583
MO_413052_ccrop.jpg,2,78,8.94427190999916,0.9749999999999999,17.88854381999832
MO_421759_ccrop.jpg,1,43,7.211102550927978,0.826923076923077,13.92838827718412
MO_4232_ccrop.jpg,1,197,12.649110640673518,1.2312499999999997,8.54400374531753
MO_434289_ccrop.jpg,1,406,20.8806130178211,0.9311926605504586,22.825424421026653
MO_434289_ccrop.jpg,2,88,10.0,0.88,7.0
MO_437728_ccrop.jpg,1,73,8.94427190999916,0.9124999999999999,32.7566787083184
MO_455421_ccrop.jpg,1,63,8.246211251235321,0.9264705882352942,
MO_458178_ccrop.jpg,1,53,4.0,3.3125,16.1245154965971
MO_461501_ccrop.jpg,1,39,7.211102550927978,0.7500000000000001,10.0
MO_448245_ccrop.jpg,1,38,6.0,1.0555555555555556,78.10889834071403
MO_448245_ccrop.jpg,2,58,8.0,0.90625,49.16299421312742
MO_448245_ccrop.jpg,3,36,5.656854249492381,1.1249999999999998,31.906112267087632
MO_448245_ccrop.jpg,4,81,8.0,1.265625,9.433981132056603
MO_448245_ccrop.jpg,5,58,8.246211251235321,0.8529411764705882,30.0
MO_468506_ccrop.jpg,1,3,2.0,0.75,33.015148038438355
MO_468506_ccrop.jpg,2,1,2.0,0.25,32.0
MO_482763_ccrop.jpg,1,94,10.770329614269007,0.810344827586207,19.697715603592208
MO_486293_ccrop.jpg,1,81,10.0,0.81,24.596747752497688
MO_486311_ccrop.jpg,1,69,8.0,1.078125,34.0
MO_497117_ccrop.jpg,1,166,14.0,0.8469387755102041,16.401219466856727
MO_497117_ccrop.jpg,2,83,10.0,0.83,17.0
MO_497693_ccrop.jpg,1,95,10.0,0.95,12.206555615733702
MO_497693_ccrop.jpg,2,49,7.211102550927978,0.9423076923076924,25.079872407968907
MO_52909_ccrop.jpg,1,36,5.656854249492381,1.1249999999999998,
MO_529368_ccrop.jpg,1,273,17.08800749063506,0.9349315068493153,16.15549442140351
MO_51728_ccrop.jpg,1,298,18.439088914585774,0.8764705882352941,30.805843601498726
MO_51985_ccrop.jpg,1,151,12.806248474865697,0.9207317073170732,14.866068747318506
MO_52244_ccrop.jpg,1,406,19.697715603592208,1.0463917525773196,11.045361017187261
MO_503447_ccrop.jpg,1,56,8.246211251235321,0.8235294117647058,30.0
MO_504669_ccrop.jpg,1,333,17.08800749063506,1.1404109589041098,19.924858845171276
MO_505288_ccrop.jpg,1,450,20.09975124224178,1.113861386138614,9.433981132056603
MO_506372_ccrop.jpg,1,55,8.0,0.859375,26.627053911388696
MO_507386_ccrop.jpg,1,19,4.0,1.1875,53.75872022286245
MO_509282_ccrop.jpg,1,71,8.94427190999916,0.8874999999999998,33.0
MO_509901_ccrop.jpg,1,149,12.806248474865697,0.9085365853658537,
MO_512783_ccrop.jpg,1,172,14.0,0.8775510204081632,10.44030650891055
MO_513345_ccrop.jpg,1,69,8.94427190999916,0.8624999999999998,9.0
MO_513345_ccrop.jpg,2,184,11.313708498984761,1.4374999999999998,10.0
MO_541213_ccrop.jpg,1,18,4.0,1.125,19.1049731745428
MO_541213_ccrop.jpg,2,40,6.0,1.1111111111111112,69.07966415668217
MO_547080_ccrop.jpg,1,41,7.211102550927978,0.7884615384615385,
MO_547178_ccrop.jpg,1,89,10.0,0.89,72.13875518748573
MO_547178_ccrop.jpg,2,191,13.416407864998739,1.061111111111111,12.36931687685298
MO_551759_ccrop.jpg,1,2,2.0,0.5,17.88854381999832
MO_551759_ccrop.jpg,2,1,2.0,0.25,16.15549442140351
MO_551759_ccrop.jpg,3,1,2.0,0.25,14.866068747318506
MO_551759_ccrop.jpg,4,1,2.0,0.25,13.341664064126334
MO_551759_ccrop.jpg,5,2,2.0,0.5,12.041594578792296
MO_551759_ccrop.jpg,6,2,2.0,0.5,11.0
MO_551759_ccrop.jpg,7,1,2.0,0.25,10.198039027185569
MO_551759_ccrop.jpg,8,1,2.0,0.25,13.892443989449804
MO_551759_ccrop.jpg,9,7,2.0,1.75,16.15549442140351
MO_557970_ccrop.jpg,1,1,2.0,0.25,39.698866482558415
MO_557970_ccrop.jpg,2,79,5.656854249492381,2.4687499999999996,16.278820596099706
MO_557970_ccrop.jpg,3,2,2.0,0.5,17.029386365926403
MO_558349_ccrop.jpg,1,57,8.0,0.890625,
MO_586282_ccrop.jpg,1,393,20.8806130178211,0.9013761467889907,9.848857801796104
MO_600892_ccrop.jpg,1,129,12.0,0.8958333333333334,15.524174696260024
MO_60168_ccrop.jpg,1,105,6.324555320336759,2.6249999999999996,22.80350850198276
MO_606897_ccrop.jpg,1,252,16.1245154965971,0.9692307692307695,
MO_609525_ccrop.jpg,1,43,4.47213595499958,2.1499999999999995,20.396078054371138
MO_609525_ccrop.jpg,2,1,2.0,0.25,34.52535300326414
MO_609525_ccrop.jpg,3,2,2.0,0.5,38.63935817272331
MO_625079_ccrop.jpg,1,91,10.0,0.91,
MO_612867_ccrop.jpg,1,55,5.656854249492381,1.7187499999999996,21.095023109728988
MO_613573_ccrop.jpg,1,30,5.656854249492381,0.9374999999999998,25.019992006393608
MO_613573_ccrop.jpg,2,35,5.656854249492381,1.0937499999999998,17.0
MO_61548_ccrop.jpg,1,97,10.0,0.97,90.82400563727631
MO_628540_ccrop.jpg,1,237,16.1245154965971,0.9115384615384617,48.02082881417188
MO_634096_ccrop.jpg,1,356,12.0,2.4722222222222223,10.770329614269007
MO_64499_ccrop.jpg,1,33,6.324555320336759,0.8249999999999998,53.03772242470448
MO_646983_ccrop.jpg,1,189,10.0,1.89,23.259406699226016
MO_634829_ccrop.jpg,1,146,12.165525060596439,0.9864864864864866,15.811388300841896
MO_636291_ccrop.jpg,1,955,26.30589287593181,1.380057803468208,
MO_639214_ccrop.jpg,1,612,24.331050121192877,1.033783783783784,17.4928556845359
MO_656604_ccrop.jpg,1,212,7.211102550927978,4.0769230769230775,18.384776310850235
MO_656715_ccrop.jpg,1,559,24.0,0.9704861111111112,8.06225774829855
MO_668269_ccrop.jpg,1,1,2.0,0.25,17.46424919657298
MO_668269_ccrop.jpg,2,1,2.0,0.25,16.76305461424021
MO_669132_ccrop.jpg,1,46,7.211102550927978,0.8846153846153847,13.0
MO_678255_ccrop.jpg,1,48,7.211102550927978,0.9230769230769232,43.278170016764804
MO_678255_ccrop.jpg,2,38,6.0,1.0555555555555556,16.0312195418814
MO_678255_ccrop.jpg,3,67,8.0,1.046875,21.213203435596427
MO_692135_ccrop.jpg,1,183,12.0,1.2708333333333333,10.770329614269007
MO_692135_ccrop.jpg,2,37,6.0,1.0277777777777777,30.805843601498726
MO_692135_ccrop.jpg,3,116,10.770329614269007,1.0000000000000002,23.769728648009426
MO_692135_ccrop.jpg,4,54,7.211102550927978,1.0384615384615385,10.295630140987
MO_692135_ccrop.jpg,5,62,7.211102550927978,1.1923076923076925,30.01666203960727
MO_705630_ccrop.jpg,1,27,4.0,1.6875,20.223748416156685
MO_707836_ccrop.jpg,1,201,15.231546211727817,0.8663793103448275,12.529964086141668
MO_702940_ccrop.jpg,1,129,12.0,0.8958333333333334,
MO_702940_ccrop.jpg,2,42,6.324555320336759,1.0499999999999998,
MO_705572_ccrop.jpg,1,166,12.649110640673518,1.0374999999999999,
MO_718520_ccrop.jpg,1,236,16.492422502470642,0.8676470588235294,15.0
MO_730717_ccrop.jpg,1,55,8.0,0.859375,13.0
MO_721856_ccrop.jpg,1,91,10.0,0.91,
MO_741522_ccrop.jpg,1,4,2.0,1.0,
MO_741677_ccrop.jpg,1,97,10.0,0.97,
MO_742036_ccrop.jpg,1,48,7.211102550927978,0.9230769230769232,50.53711507397311
MO_742036_ccrop.jpg,2,44,6.0,1.2222222222222223,32.31098884280702
MO_742036_ccrop.jpg,3,102,10.770329614269007,0.8793103448275863,31.76476034853718
MO_745810_ccrop.jpg,1,98,10.770329614269007,0.8448275862068967,
MO_761533_ccrop.jpg,1,115,10.198039027185569,1.1057692307692308,17.46424919657298
MO_751456_ccrop.jpg,1,225,16.1245154965971,0.8653846153846155,16.15549442140351
MO_756261_ccrop.jpg,1,18,4.0,1.125,
MO_758331_ccrop.jpg,1,90,10.0,0.9,15.811388300841896
MO_771921_ccrop.jpg,1,137,12.165525060596439,0.9256756756756759,9.219544457292887
MO_763206_ccrop.jpg,1,118,10.0,1.18,9.219544457292887
MO_763206_ccrop.jpg,2,101,10.770329614269007,0.8706896551724139,86.12200647918046
MO_763772_ccrop.jpg,1,211,11.661903789690601,1.5514705882352942,16.0
MO_765056_ccrop.jpg,1,81,10.0,0.81,
MO_766420_ccrop.jpg,1,50,7.211102550927978,0.9615384615384617,14.866068747318506
MO_775570_ccrop.jpg,1,4,2.0,1.0,
MO_778543_ccrop.jpg,1,40,6.324555320336759,0.9999999999999998,34.438350715445125
MO_778543_ccrop.jpg,2,37,7.211102550927978,0.7115384615384617,24.331050121192877
MO_781658_ccrop.jpg,1,155,12.649110640673518,0.9687499999999998,12.727922061357855
MO_784579_ccrop.jpg,1,136,11.313708498984761,1.0624999999999998,25.059928172283335
MO_784579_ccrop.jpg,2,98,8.94427190999916,1.2249999999999999,12.529964086141668
MO_784579_ccrop.jpg,3,20,4.47213595499958,0.9999999999999998,12.041594578792296
MO_788923_ccrop.jpg,1,183,14.142135623730951,0.9149999999999999,9.899494936611665
MO_788923_ccrop.jpg,2,134,11.661903789690601,0.9852941176470589,10.63014581273465
MO_788923_ccrop.jpg,3,13,4.0,0.8125,47.50789408087881
MO_797990_ccrop.jpg,1,33,5.656854249492381,1.0312499999999998,27.51363298439521
MO_817172_ccrop.jpg,1,26,5.656854249492381,0.8124999999999998,51.088159097779204
MO_799116_ccrop.jpg,1,128,8.246211251235321,1.8823529411764706,38.63935817272331
MO_799116_ccrop.jpg,2,41,4.0,2.5625,16.492422502470642
MO_818870_ccrop.jpg,1,1432,36.49657518178932,1.075075075075075,14.142135623730951
MO_821329_ccrop.jpg,1,251,7.211102550927978,4.8269230769230775,14.866068747318506
MO_839536_ccrop.jpg,1,179,14.0,0.9132653061224489,14.560219778561036
MO_852132_ccrop.jpg,1,114,10.198039027185569,1.0961538461538463,21.93171219946131
MO_85687_ccrop.jpg,1,41,6.324555320336759,1.025,
MO_857695_ccrop.jpg,1,152,8.94427190999916,1.8999999999999997,24.08318915758459
MO_88257_ccrop.jpg,1,133,10.0,1.33,24.08318915758459
MO_871027_ccrop.jpg,1,16,4.0,1.0,
MO_861803_ccrop.jpg,1,57,8.0,0.890625,96.89685237405806
MO_861803_ccrop.jpg,2,43,7.211102550927978,0.826923076923077,13.038404810405298
MO_861803_ccrop.jpg,3,72,8.246211251235321,1.0588235294117647,12.727922061357855
MO_861803_ccrop.jpg,4,40,7.211102550927978,0.7692307692307694,27.65863337187866
MO_866348_ccrop.jpg,1,26,5.656854249492381,0.8124999999999998,
MO_888390_ccrop.jpg,1,89,8.246211251235321,1.3088235294117647,
MO_891206_ccrop.jpg,1,38,2.8284271247461903,4.749999999999999,16.97056274847714
MO_903914_ccrop.jpg,1,52,7.211102550927978,1.0000000000000002,22.80350850198276
MO_90755_ccrop.jpg,1,37,7.211102550927978,0.7115384615384617,15.652475842498529
MO_90755_ccrop.jpg,2,10,2.8284271247461903,1.2499999999999998,36.87817782917155
MO_919860_ccrop.jpg,1,2,2.0,0.5,18.384776310850235
MO_93573_ccrop.jpg,1,170,14.0,0.8673469387755102,17.08800749063506
MO_928388_ccrop.jpg,1,112,11.661903789690601,0.8235294117647058,27.073972741361768
MO_945019_ccrop.jpg,1,90,10.0,0.9,
MO_949892_ccrop.jpg,1,107,11.661903789690601,0.7867647058823529,
MO_95755_ccrop.jpg,1,160,13.416407864998739,0.8888888888888887,33.0
MO_959392_ccrop.jpg,1,119,11.313708498984761,0.9296874999999998,15.033296378372908
MO_960861_ccrop.jpg,1,265,15.231546211727817,1.1422413793103448,16.492422502470642
MO_960861_ccrop.jpg,2,146,10.0,1.46,21.400934559032695
MO_960861_ccrop.jpg,3,88,10.0,0.88,15.811388300841896
NEUTROPHIL_205471_ccrop.jpg,1,425,18.0,1.3117283950617284,10.0
NEUTROPHIL_272014_ccrop.jpg,1,1,2.0,0.25,41.400483088968905
NEUTROPHIL_272014_ccrop.jpg,2,1,2.0,0.25,42.80186911806539
NEUTROPHIL_292100_ccrop.jpg,1,271,10.0,2.71,17.0
MO_975000_ccrop.jpg,1,160,13.416407864998739,0.8888888888888887,12.0
MO_965106_ccrop.jpg,1,58,8.0,0.90625,93.2148056909416
MO_965106_ccrop.jpg,2,43,7.211102550927978,0.826923076923077,74.27651041883968
MO_965106_ccrop.jpg,3,121,11.661903789690601,0.8897058823529411,25.0
MO_965106_ccrop.jpg,4,61,8.246211251235321,0.8970588235294118,21.95449840010015
MO_965106_ccrop.jpg,5,57,8.0,0.890625,9.219544457292887
MO_971723_ccrop.jpg,1,923,27.202941017470888,1.247297297297297,18.601075237738275
MO_971723_ccrop.jpg,2,1,2.0,0.25,63.0
MO_998144_ccrop.jpg,1,33,6.0,0.9166666666666666,7.0710678118654755
MO_998662_ccrop.jpg,1,326,14.422205101855956,1.5673076923076925,19.026297590440446
NEUTROPHIL_150696_ccrop.jpg,1,1,2.0,0.25,28.30194339616981
NEUTROPHIL_150696_ccrop.jpg,2,95,6.0,2.638888888888889,4.123105625617661
NEUTROPHIL_330663_ccrop.jpg,1,183,8.246211251235321,2.6911764705882355,5.830951894845301
NEUTROPHIL_330663_ccrop.jpg,2,12,2.8284271247461903,1.4999999999999998,26.40075756488817
NEUTROPHIL_389433_ccrop.jpg,1,605,18.439088914585774,1.7794117647058822,2.23606797749979
NEUTROPHIL_408557_ccrop.jpg,1,701,18.867962264113206,1.969101123595506,6.708203932499369
NEUTROPHIL_409124_ccrop.jpg,1,790,20.0,1.975,10.816653826391969
NEUTROPHIL_590611_ccrop.jpg,1,582,18.973665961010276,1.6166666666666667,5.0
NEUTROPHIL_664104_ccrop.jpg,1,31,4.0,1.9375,31.78049716414141
NEUTROPHIL_664104_ccrop.jpg,2,1,2.0,0.25,19.4164878389476
NEUTROPHIL_664104_ccrop.jpg,3,46,5.656854249492381,1.4374999999999998,6.082762530298219
SNE_101188_ccrop.jpg,1,994,26.832815729997478,1.3805555555555553,8.0
SNE_10429_ccrop.jpg,1,57,6.324555320336759,1.4249999999999998,66.94027188471824
SNE_106989_ccrop.jpg,1,185,6.324555320336759,4.624999999999999,3.605551275463989
SNE_115658_ccrop.jpg,1,5,2.0,1.25,8.246211251235321
SNE_119027_ccrop.jpg,1,354,16.1245154965971,1.3615384615384618,4.47213595499958
SNE_12043_ccrop.jpg,1,40,4.0,2.5,12.36931687685298
SNE_108061_ccrop.jpg,1,1,2.0,0.25,22.360679774997898
SNE_108061_ccrop.jpg,2,2,2.0,0.5,20.615528128088304
SNE_108061_ccrop.jpg,3,35,5.656854249492381,1.0937499999999998,11.180339887498949
SNE_108061_ccrop.jpg,4,135,10.0,1.35,10.44030650891055
SNE_112837_ccrop.jpg,1,1,2.0,0.25,25.019992006393608
SNE_113678_ccrop.jpg,1,59,5.656854249492381,1.8437499999999996,47.38143096192854
SNE_122854_ccrop.jpg,1,157,11.313708498984761,1.2265624999999998,11.0
SNE_122854_ccrop.jpg,2,59,6.324555320336759,1.4749999999999996,7.0710678118654755
SNE_130422_ccrop.jpg,1,1,2.0,0.25,59.09314681077663
SNE_143493_ccrop.jpg,1,586,14.560219778561036,2.7641509433962264,23.345235059857504
SNE_143493_ccrop.jpg,2,17,4.0,1.0625,1.4142135623730951
SNE_143493_ccrop.jpg,3,1,2.0,0.25,8.48528137423857
SNE_147263_ccrop.jpg,1,212,12.165525060596439,1.4324324324324327,17.26267650163207
SNE_14748_ccrop.jpg,1,37,5.656854249492381,1.1562499999999998,2.8284271247461903
SNE_158445_ccrop.jpg,1,39,5.656854249492381,1.2187499999999998,46.04345773288535
SNE_15997_ccrop.jpg,1,41,5.656854249492381,1.2812499999999998,3.605551275463989
SNE_162958_ccrop.jpg,1,1,2.0,0.25,2.23606797749979
SNE_168952_ccrop.jpg,1,27,2.8284271247461903,3.374999999999999,2.23606797749979
SNE_169776_ccrop.jpg,1,1,2.0,0.25,32.7566787083184
SNE_169776_ccrop.jpg,2,1,2.0,0.25,31.38470965295043
SNE_174973_ccrop.jpg,1,1,2.0,0.25,31.304951684997057
