img_name,label,cell_size,cell_shape,nucleus_shape,nuclear_cytoplasmic_ratio,chromatin_density,cytoplasm_vacuole,cytoplasm_texture,cytoplasm_colour,granule_type,granule_colour,granularity,path,split,prefix,kelompok,r_lobus,r_pisah,bridge_ratio,n_lobus,status_topologi,luas_nukleus_x,jarak_saddle_ke_lubang,n_lobus_kal,tau_br,rho_br,tau_lobus,rho_lobus,aturan_lubang,galat,luas_sel,luas_nukleus_y,rasio_nc,pusat_fallback,frak_tepi,n_komp_inti,frak_remah_inti,frak_bingkai,p_r_lobus,p_r_pisah,p_br,p_status,p_n_lobus_kal,p_luas_nukleus,lolos_qc
SNE_171033_ccrop.jpg,Neutrophil,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_171033_ccrop.jpg,train,SNE,B_sepakat_segmented,18.788294228055936,2.0,0.1064492590824699,4,normal,5785,999.0,3,1.25,0.2,4.0,0.4,tidak,,18015,5776,0.32062170413544266,False,0.0,2,0.0,0.13900462962962962,18.867962264113206,0.0,0.0,terpisah_di_nol,3,5776,True
SNE_173457_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_173457_ccrop.jpg,train,SNE,B_sepakat_segmented,23.345235059857504,2.8284270763397217,0.1211565044895712,3,normal,5900,999.0,3,1.25,0.2,4.0,0.4,tidak,,16257,5909,0.3634741957310697,False,0.0,1,0.0,0.1254398148148148,23.323807579381203,3.0,0.12862393885688161,normal,3,5909,True
SNE_173730_ccrop.jpg,Neutrophil,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_173730_ccrop.jpg,train,SNE,B_sepakat_segmented,23.345235059857504,2.8284270763397217,0.1211565044895712,3,normal,7606,999.0,3,1.25,0.2,4.0,0.4,tidak,,18694,7600,0.40654755536535786,False,0.0,1,0.0,0.14424382716049383,23.430749027719962,3.605551275463989,0.15388117858282757,normal,3,7600,True
SNE_174973_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_174973_ccrop.jpg,train,SNE,B_sepakat_segmented,23.40939982143925,2.8284270763397217,0.1208244165982135,3,normal,5455,999.0,3,1.25,0.2,4.0,0.4,tidak,,13331,5489,0.41174705573475356,False,0.0,1,0.0,0.10286265432098765,23.53720459187964,8.94427190999916,0.38000570012825324,normal,3,5489,True
SNE_175767_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_175767_ccrop.jpg,train,SNE,C_konflik_SNE_band,23.600847442411894,13.601470947265623,0.5763128201414965,2,normal,5167,999.0,2,1.25,0.2,4.0,0.4,tidak,,16114,5171,0.32090107980637955,False,0.0,1,0.0,0.12433641975308642,23.345235059857504,13.892443989449804,0.5950869183295601,normal,2,5171,True
SNE_176357_ccrop.jpg,Neutrophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_176357_ccrop.jpg,train,SNE,B_sepakat_segmented,17.26267650163207,0.0,0.0,4,terpisah_di_nol,5520,,4,1.25,0.2,4.0,0.4,tidak,,15795,5493,0.34776828110161445,False,0.0,1,0.0,0.121875,17.26267650163207,1.0,0.057928444636349226,normal,4,5493,True
SNE_17636_ccrop.jpg,Neutrophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_17636_ccrop.jpg,train,SNE,B_sepakat_segmented,17.88854381999832,3.0,0.1677050983124842,4,normal,5422,999.0,3,1.25,0.2,4.0,0.4,tidak,,12878,5412,0.4202515918620904,False,0.0,1,0.0,0.09936728395061728,17.26267650163207,4.0,0.2317137785453969,normal,3,5412,True
SNE_178886_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_178886_ccrop.jpg,train,SNE,B_sepakat_segmented,22.47220505424423,3.605551242828369,0.160444924480048,3,normal,5970,999.0,2,1.25,0.2,4.0,0.4,tidak,,15085,6000,0.39774610540271793,False,0.0,1,0.0,0.1163966049382716,22.80350850198276,4.123105625617661,0.18081014266989476,normal,2,6000,True
SNE_179309_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_179309_ccrop.jpg,train,SNE,C_konflik_SNE_band,22.67156809750927,11.180339813232422,0.4931436486945387,3,normal,7538,999.0,3,1.25,0.2,4.0,0.4,tidak,,20626,7564,0.3667216134975274,False,0.0,1,0.0,0.15915123456790123,22.67156809750927,11.180339887498949,0.4931436519702948,normal,3,7564,True
SNE_180966_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_180966_ccrop.jpg,train,SNE,B_sepakat_segmented,23.021728866442675,2.2360680103302,0.0971285876617883,4,normal,6241,999.0,3,1.25,0.2,4.0,0.4,tidak,,15912,6254,0.39303670186023126,False,0.0,1,0.0,0.12277777777777778,23.323807579381203,2.23606797749979,0.0958706236059213,normal,3,6254,True
SNE_182040_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_182040_ccrop.jpg,train,SNE,B_sepakat_segmented,18.97366596101028,2.0,0.1054092553389459,4,normal,6275,999.0,2,1.25,0.2,4.0,0.4,tidak,,19924,6310,0.316703473198153,False,0.0,1,0.0,0.15373456790123458,19.0,2.0,0.10526315789473684,normal,2,6310,True
SNE_182145_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_182145_ccrop.jpg,train,SNE,C_konflik_SNE_band,25.0,14.0,0.56,3,normal,5703,999.0,3,1.25,0.2,4.0,0.4,tidak,,14160,5696,0.40225988700564974,False,0.0,1,0.0,0.10925925925925926,25.019992006393608,14.0,0.559552536884202,normal,3,5696,True
SNE_182229_ccrop.jpg,Neutrophil,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_182229_ccrop.jpg,train,SNE,B_sepakat_segmented,25.079872407968907,3.0,0.1196178334243349,2,normal,5786,999.0,2,1.25,0.2,4.0,0.4,tidak,,15529,5784,0.372464421405113,False,0.0,1,0.0,0.11982253086419753,25.0,2.23606797749979,0.08944271909999159,normal,2,5784,True
SNE_183003_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_183003_ccrop.jpg,train,SNE,C_konflik_SNE_band,25.0,15.0,0.6,3,normal,5215,999.0,2,1.25,0.2,4.0,0.4,tidak,,15169,5214,0.34372733865119653,False,0.0,1,0.0,0.11704475308641975,25.019992006393608,15.033296378372908,0.6008513661607606,normal,2,5214,True
SNE_183125_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_183125_ccrop.jpg,train,SNE,C_konflik_SNE_band,20.615528128088304,12.806248664855955,0.6211943048603088,2,normal,4989,999.0,2,1.25,0.2,4.0,0.4,tidak,,16364,5030,0.30738205817648495,False,0.0,1,0.0,0.12626543209876542,20.615528128088304,13.416407864998739,0.6507913734559685,normal,2,5030,True
SNE_184155_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_184155_ccrop.jpg,train,SNE,B_sepakat_segmented,21.633307652783937,0.0,0.0,3,terpisah_di_nol,4819,,2,1.25,0.2,4.0,0.4,tidak,,14593,4795,0.32858219694374013,False,0.0,2,0.0,0.1126003086419753,21.633307652783937,0.0,0.0,terpisah_di_nol,2,4795,True
SNE_184726_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_184726_ccrop.jpg,train,SNE,B_sepakat_segmented,23.021728866442675,4.123105525970459,0.1790962594464593,2,normal,4666,999.0,2,1.25,0.2,4.0,0.4,tidak,,12514,4670,0.3731820361195461,False,0.0,1,0.0,0.09655864197530864,23.021728866442675,4.123105625617661,0.17909626377485716,normal,2,4670,True
SNE_184903_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_184903_ccrop.jpg,train,SNE,B_sepakat_segmented,18.384776310850235,2.2360680103302,0.1216260656383688,4,normal,5978,999.0,2,1.25,0.2,4.0,0.4,tidak,,16595,5972,0.35986742994877974,False,0.0,1,0.0,0.12804783950617285,18.384776310850235,2.23606797749979,0.12162606385262999,normal,2,5972,True
SNE_185829_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_185829_ccrop.jpg,train,SNE,C_konflik_SNE_band,27.80287754891569,15.81138801574707,0.5686960994569324,2,normal,6942,999.0,2,1.25,0.2,4.0,0.4,tidak,,17586,6945,0.3949164107813033,False,0.0,1,0.0,0.13569444444444445,27.80287754891569,15.811388300841896,0.5686961097110806,normal,2,6945,True
SNE_189373_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_189373_ccrop.jpg,train,SNE,B_sepakat_segmented,21.213203435596427,3.605551242828369,0.1699673155813016,4,normal,7295,999.0,3,1.25,0.2,4.0,0.4,tidak,,20295,7275,0.35846267553584626,False,0.0,1,0.0,0.15659722222222222,21.213203435596427,4.123105625617661,0.19436506316151,normal,3,7275,True
SNE_18961_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_18961_ccrop.jpg,train,SNE,C_konflik_SNE_band,20.591260281974,5.830951690673828,0.2831760470619838,2,normal,4800,999.0,2,1.25,0.2,4.0,0.4,tidak,,12602,4800,0.380891921917156,False,0.0,1,0.0,0.09723765432098766,20.808652046684813,6.4031242374328485,0.3077145133220188,normal,2,4800,True
SNE_189684_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_189684_ccrop.jpg,train,SNE,C_konflik_SNE_band,19.92485884517128,7.071067810058594,0.3548867204031533,3,normal,5242,999.0,2,1.25,0.2,4.0,0.4,tidak,,16181,5222,0.3227241826833941,False,0.0,1,0.0,0.12485339506172839,19.924858845171276,7.0710678118654755,0.35488672049383807,normal,2,5222,True
SNE_19025_ccrop.jpg,Neutrophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_19025_ccrop.jpg,train,SNE,B_sepakat_segmented,20.518284528683196,0.0,0.0,3,terpisah_di_nol,5189,,3,1.25,0.2,4.0,0.4,tidak,,17055,5108,0.2995016124303723,False,0.0,3,0.0,0.13159722222222223,19.4164878389476,0.0,0.0,terpisah_di_nol,3,5108,True
SNE_191339_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_191339_ccrop.jpg,train,SNE,B_sepakat_segmented,24.20743687382041,1.4142135381698608,0.0584206227838722,3,normal,6009,999.0,3,1.25,0.2,4.0,0.4,tidak,,18235,6027,0.3305182341650672,False,0.0,1,0.0,0.14070216049382717,24.758836806279895,2.23606797749979,0.09031393497987869,normal,3,6027,True
SNE_192321_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_192321_ccrop.jpg,train,SNE,B_sepakat_segmented,26.92582403567252,6.0,0.2228344058124622,2,normal,5970,999.0,2,1.25,0.2,4.0,0.4,tidak,,17483,5973,0.3416461705656924,False,0.0,1,0.0,0.13489969135802468,27.0,6.0,0.2222222222222222,normal,2,5973,True
SNE_19457_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_19457_ccrop.jpg,train,SNE,C_konflik_SNE_band,18.788294228055936,10.29563045501709,0.5479811168617408,3,normal,4454,999.0,3,1.25,0.2,4.0,0.4,tidak,,11584,4461,0.385100138121547,False,0.0,1,0.0,0.08938271604938272,19.1049731745428,10.0,0.5234239225902138,normal,3,4461,True
SNE_194857_ccrop.jpg,Neutrophil,small,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_194857_ccrop.jpg,train,SNE,B_sepakat_segmented,17.0,9.05538558959961,0.5326697405646829,4,normal,4787,999.0,2,1.25,0.2,4.0,0.4,tidak,,10903,4825,0.4425387508025314,False,0.0,1,0.0,0.08412808641975308,17.204650534085253,9.486832980505138,0.5514109665703558,normal,2,4825,True
SNE_195517_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_195517_ccrop.jpg,train,SNE,B_sepakat_segmented,21.2602916254693,3.605551242828369,0.1695908648077531,4,normal,6351,999.0,3,1.25,0.2,4.0,0.4,tidak,,17586,6356,0.3614238598885477,False,0.0,1,0.0,0.13569444444444445,21.2602916254693,3.1622776601683795,0.1487410293271824,normal,3,6356,True
SNE_196142_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_196142_ccrop.jpg,train,SNE,B_sepakat_segmented,22.0,1.4142135381698608,0.0642824335531754,3,normal,5076,999.0,2,1.25,0.2,4.0,0.4,tidak,,14776,5070,0.34312398484028156,False,0.0,1,0.0,0.11401234567901235,21.93171219946131,2.0,0.09119215051751065,normal,2,5070,True
SNE_197208_ccrop.jpg,Neutrophil,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_197208_ccrop.jpg,train,SNE,B_sepakat_segmented,25.059928172283332,4.4721360206604,0.1784576551822144,2,normal,5311,999.0,2,1.25,0.2,4.0,0.4,tidak,,19892,5364,0.2696561431731349,False,0.0,1,0.0,0.15348765432098765,25.238858928247925,4.47213595499958,0.1771924779845835,normal,2,5364,True
SNE_19917_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_19917_ccrop.jpg,train,SNE,B_sepakat_segmented,28.600699292150185,3.605551242828369,0.1260651428833405,2,normal,6910,999.0,2,1.25,0.2,4.0,0.4,tidak,,15803,6900,0.4366259570967538,False,0.0,1,0.0,0.12193672839506173,28.460498941515414,3.605551275463989,0.12668615834434865,normal,2,6900,True
SNE_199336_ccrop.jpg,Neutrophil,big,round,segmented-multilobed,low,densely,yes,clear,light blue,small,pink,yes,SNE_199336_ccrop.jpg,train,SNE,B_sepakat_segmented,24.186773244895647,3.605551242828369,0.1490711971506691,3,normal,7707,999.0,3,1.25,0.2,4.0,0.4,tidak,,22169,7750,0.3495872614912716,False,0.0,1,0.0,0.1710570987654321,24.698178070456937,3.605551275463989,0.14598450400585697,normal,3,7750,True
SNE_200252_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_200252_ccrop.jpg,train,SNE,C_konflik_SNE_band,17.11724276862369,10.0,0.584206237836986,4,normal,5328,999.0,3,1.25,0.2,4.0,0.4,tidak,,12465,5323,0.42703569995988766,False,0.0,1,0.0,0.09618055555555556,16.492422502470642,10.0,0.6063390625908325,normal,3,5323,True
SNE_200362_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_200362_ccrop.jpg,train,SNE,B_sepakat_segmented,23.53720459187964,2.0,0.0849718577324174,3,normal,5303,999.0,2,1.25,0.2,4.0,0.4,tidak,,17727,5319,0.3000507700118463,False,0.0,1,0.0,0.1367824074074074,23.345235059857504,2.8284271247461903,0.12115650656307654,normal,2,5319,True
SNE_200484_ccrop.jpg,Neutrophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_200484_ccrop.jpg,train,SNE,B_sepakat_segmented,20.518284528683196,2.2360680103302,0.1089792866067495,5,normal,6291,999.0,4,1.25,0.2,4.0,0.4,tidak,,16186,6292,0.38873100210058076,False,0.0,1,0.0,0.12489197530864198,20.591260281974,2.8284271247461903,0.13736056394868904,normal,4,6292,True
SNE_200666_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_200666_ccrop.jpg,train,SNE,C_konflik_SNE_band,22.825424421026653,7.0,0.3066755680368265,3,normal,5717,999.0,3,1.25,0.2,4.0,0.4,tidak,,15263,5716,0.3745004258664745,False,0.0,1,0.0,0.11777006172839506,22.825424421026653,7.0,0.3066755680368265,normal,3,5716,True
SNE_202212_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_202212_ccrop.jpg,train,SNE,C_konflik_SNE_band,21.93171219946131,7.0,0.3191725268112872,4,normal,5770,999.0,3,1.25,0.2,4.0,0.4,tidak,,17065,5772,0.33823615587459716,False,0.0,1,0.0,0.1316743827160494,21.93171219946131,7.0,0.3191725268112872,normal,3,5772,True
SNE_202672_ccrop.jpg,Neutrophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_202672_ccrop.jpg,train,SNE,B_sepakat_segmented,18.43908891458577,1.0,0.054232614454664,5,normal,5778,999.0,4,1.25,0.2,4.0,0.4,tidak,,14750,5802,0.3933559322033898,False,0.0,1,0.0,0.11381172839506173,18.439088914585774,1.4142135623730951,0.07669649888473705,normal,4,5802,True
SNE_202879_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_202879_ccrop.jpg,train,SNE,C_konflik_SNE_band,25.29822128134704,7.810249805450439,0.3087272310013794,2,normal,5559,999.0,2,1.25,0.2,4.0,0.4,tidak,,17236,5543,0.3215943374332792,False,0.0,1,0.0,0.13299382716049382,25.317977802344327,7.810249675906654,0.30848631501618035,normal,2,5543,True
SNE_203120_ccrop.jpg,Neutrophil,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_203120_ccrop.jpg,train,SNE,B_sepakat_segmented,21.02379604162864,6.0,0.2853908964926964,2,normal,6168,999.0,2,1.25,0.2,4.0,0.4,tidak,,18074,6209,0.3435321456235476,False,0.0,1,0.0,0.13945987654320988,21.095023109728988,6.324555320336759,0.29981267559834457,normal,2,6209,True
SNE_203743_ccrop.jpg,Neutrophil,small,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_203743_ccrop.jpg,train,SNE,B_sepakat_segmented,17.0,1.4142135381698608,0.0831890316570506,4,normal,4904,999.0,4,1.25,0.2,4.0,0.4,tidak,,11643,4920,0.42257150219015716,False,0.0,1,0.0,0.08983796296296297,17.0,2.0,0.11764705882352941,normal,4,4920,True
SNE_203878_ccrop.jpg,Neutrophil,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_203878_ccrop.jpg,train,SNE,B_sepakat_segmented,23.600847442411894,1.0,0.0423713598607035,5,normal,8440,999.0,4,1.25,0.2,4.0,0.4,tidak,,22052,8408,0.38128060946852893,False,0.0,1,0.0,0.17015432098765432,23.430749027719962,1.0,0.04267895997763199,normal,4,8408,True
SNE_20410_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_20410_ccrop.jpg,train,SNE,C_konflik_SNE_band,18.027756377319943,8.9442720413208,0.4961389456412479,3,normal,5215,999.0,3,1.25,0.2,4.0,0.4,tidak,,15420,5223,0.338715953307393,False,0.0,1,0.0,0.11898148148148148,18.027756377319946,8.94427190999916,0.49613893835683387,normal,3,5223,True
SNE_204853_ccrop.jpg,Neutrophil,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_204853_ccrop.jpg,train,SNE,B_sepakat_segmented,18.027756377319943,2.0,0.1109400392450458,7,normal,7542,999.0,4,1.25,0.2,4.0,0.4,tidak,,19186,7603,0.3962785364328156,False,0.0,1,0.0,0.14804012345679013,18.027756377319946,2.0,0.11094003924504582,normal,4,7603,True
SNE_205547_ccrop.jpg,Neutrophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_205547_ccrop.jpg,train,SNE,B_sepakat_segmented,19.0,2.0,0.1052631578947368,5,normal,6810,999.0,5,1.25,0.2,4.0,0.4,tidak,,21971,6829,0.3108188066087115,False,0.0,1,0.0,0.16952932098765433,19.026297590440446,2.0,0.10511766624552735,normal,5,6829,True
SNE_206630_ccrop.jpg,Neutrophil,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_206630_ccrop.jpg,train,SNE,B_sepakat_segmented,18.68154169226941,9.0,0.4817589548149703,5,normal,6403,999.0,3,1.25,0.2,4.0,0.4,tidak,,17614,6386,0.3625525150448507,False,0.0,1,0.0,0.1359104938271605,18.601075237738275,9.0,0.4838429975134233,normal,3,6386,True
SNE_208978_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_208978_ccrop.jpg,train,SNE,C_konflik_SNE_band,19.209372712298546,8.0,0.4164633650362828,2,normal,4893,999.0,2,1.25,0.2,4.0,0.4,tidak,,15866,4914,0.30971889575192235,False,0.0,1,0.0,0.12242283950617285,21.0,8.246211251235321,0.392676726249301,normal,2,4914,True
SNE_209080_ccrop.jpg,Neutrophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_209080_ccrop.jpg,train,SNE,B_sepakat_segmented,22.84731931759173,10.770329475402832,0.4714045147130242,2,normal,4544,999.0,2,1.25,0.2,4.0,0.4,tidak,,12024,4591,0.38181969394544246,False,0.0,1,0.0,0.09277777777777778,23.345235059857504,16.1245154965971,0.6906983568704114,normal,2,4591,True
SNE_209710_ccrop.jpg,Neutrophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_209710_ccrop.jpg,train,SNE,B_sepakat_segmented,19.4164878389476,2.2360680103302,0.1151633616170718,4,normal,4882,999.0,2,1.25,0.2,4.0,0.4,tidak,,12764,4904,0.3842055781886556,False,0.0,1,0.0,0.09848765432098766,19.6468827043885,2.8284271247461903,0.14396315014973893,normal,2,4904,True
SNE_214459_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_214459_ccrop.jpg,train,SNE,C_konflik_SNE_band,20.0,13.0,0.65,4,normal,5624,999.0,2,1.25,0.2,4.0,0.4,tidak,,13823,5635,0.40765391014975044,False,0.0,1,0.0,0.10665895061728395,20.0,13.0,0.65,normal,2,5635,True
SNE_214698_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_214698_ccrop.jpg,train,SNE,C_konflik_SNE_band,23.08679276123039,11.045360565185549,0.4784276741866891,3,normal,5445,999.0,2,1.25,0.2,4.0,0.4,tidak,,14990,5430,0.36224149432955305,False,0.0,1,0.0,0.11566358024691357,23.08679276123039,10.04987562112089,0.4353084347860404,normal,2,5430,True
SNE_215075_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_215075_ccrop.jpg,train,SNE,C_konflik_SNE_band,21.54065922853801,10.0,0.4642383454426297,3,normal,5637,999.0,3,1.25,0.2,4.0,0.4,tidak,,16215,5614,0.346222633364169,False,0.0,1,0.0,0.12511574074074075,22.20360331117452,11.0,0.49541508402214945,normal,3,5614,True
SNE_215306_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_215306_ccrop.jpg,train,SNE,C_konflik_SNE_band,22.13594362117865,12.806248664855955,0.578527343763359,2,normal,6147,999.0,2,1.25,0.2,4.0,0.4,tidak,,20760,6167,0.2970616570327553,False,0.0,1,0.0,0.16018518518518518,22.20360331117452,13.038404810405298,0.5872202195147035,normal,2,6167,True
SNE_215853_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_215853_ccrop.jpg,train,SNE,C_konflik_SNE_band,22.825424421026653,5.830951690673828,0.25545863170467,2,normal,5369,999.0,2,1.25,0.2,4.0,0.4,tidak,,16955,5375,0.3170156296077853,False,0.0,1,0.0,0.13082561728395062,22.80350850198276,6.4031242374328485,0.2807955730529843,normal,2,5375,True
SNE_217967_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_217967_ccrop.jpg,train,SNE,C_konflik_SNE_band,22.02271554554524,8.246211051940918,0.3744411553101572,3,normal,5168,999.0,2,1.25,0.2,4.0,0.4,tidak,,12543,5161,0.4114645619070398,False,0.0,1,0.0,0.09678240740740741,22.02271554554524,8.06225774829855,0.36608826607349904,normal,2,5161,True
SNE_218168_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_218168_ccrop.jpg,train,SNE,C_konflik_SNE_band,20.615528128088304,14.0,0.6790997501017323,2,normal,4062,999.0,1,1.25,0.2,4.0,0.4,tidak,,9674,4068,0.42050857969816,False,0.0,1,0.0,0.07464506172839507,21.02379604162864,14.0,0.6659120918162916,normal,1,4068,True
SNE_219152_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_219152_ccrop.jpg,train,SNE,C_konflik_SNE_band,22.47220505424423,8.485280990600586,0.3775900482448653,3,normal,4975,999.0,1,1.25,0.2,4.0,0.4,tidak,,12059,4973,0.41238908698897087,False,0.0,1,0.0,0.09304783950617283,22.47220505424423,8.48528137423857,0.37759006531653155,normal,1,4973,True
SNE_219641_ccrop.jpg,Neutrophil,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_219641_ccrop.jpg,train,SNE,B_sepakat_segmented,23.08679276123039,7.810249805450439,0.3382994721798767,3,normal,5957,999.0,2,1.25,0.2,4.0,0.4,tidak,,16836,5950,0.3534093608933238,False,0.0,1,0.0,0.12990740740740742,21.95449840010015,7.810249675906654,0.35574712451052976,normal,2,5950,True
SNE_219712_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_219712_ccrop.jpg,train,SNE,C_konflik_SNE_band,22.20360331117452,17.492855072021484,0.7878385695720733,2,normal,4437,999.0,1,1.25,0.2,4.0,0.4,tidak,,10448,4448,0.42572741194486985,False,0.0,1,0.0,0.08061728395061728,22.090722034374522,17.46424919657298,0.7905694150420948,normal,1,4448,True
SNE_221310_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,SNE_221310_ccrop.jpg,train,SNE,C_konflik_SNE_band,21.54065922853801,7.211102485656738,0.3347670286758518,4,normal,7572,999.0,4,1.25,0.2,4.0,0.4,tidak,,19241,7586,0.39426225248167973,False,0.0,1,0.0,0.14846450617283952,21.587033144922902,7.211102550927978,0.3340478750607733,normal,4,7586,True
SNE_226032_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_226032_ccrop.jpg,train,SNE,B_sepakat_segmented,28.178005607210743,17.464248657226562,0.6197829931852049,2,normal,5814,999.0,1,1.25,0.2,4.0,0.4,tidak,,17089,5799,0.3393410966118556,False,0.0,1,0.0,0.13185956790123457,28.231188426986208,17.46424919657298,0.6186154451747732,normal,1,5799,True
SNE_22661_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,SNE_22661_ccrop.jpg,train,SNE,B_sepakat_segmented,17.88854381999832,3.0,0.1677050983124842,3,normal,5463,999.0,2,1.25,0.2,4.0,0.4,tidak,,16039,5461,0.34048257372654156,False,0.0,1,0.0,0.12375771604938271,17.88854381999832,3.0,0.16770509831248423,normal,2,5461,True
